order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
511,COMÉRCIO ATACADISTA,1 134,10 764,5 563,1 396 323,64 706 243,64 226 139,1 140,1 446,15 794,11 183,180 170 827,7 876 847 538,7 768 051 782,68,69,mistral_table,mistral_table,no
512,PRODUTOS EXTRATIVOS E AGROPECUÁRIOS,119,1 154,577,123 875,9 692 428,9 561 461,160,220,2 254,1 472,24 387 632,947 328 516,920 419 817,68,69,mistral_table,mistral_table,no
513,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",598,6 269,2 843,520 172,14 098 093,13 956 394,579,683,7 711,5 751,69 698 203,2 501 467 000,2 465 503 264,68,69,mistral_table,mistral_table,no
514,"PROD. FARMACÊUTICOS, ODONT. E VETER",65,788,278,127 519,4 412 962,4 390 763,61,77,1 068,768,15 530 543,343 002 823,339 530 329,68,69,mistral_table,mistral_table,no
515,"TECIDOS, VESTUARIO E ARMARINHO",43,415,182,70 785,2 181 177,2 165 225,57,58,485,267,7 718 075,368 261 975,355 006 435,68,69,mistral_table,mistral_table,no
516,MAQ. E APARELHOS ELETR. USO DOMEST,14,212,107,30 473,587 640,587 640,12,17,107,65,11 168 783,21 500 913,21 239 834,68,69,mistral_table,mistral_table,no
517,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",94,788,397,114 651,3 735 845,3 696 614,85,119,1 536,1 078,20 883 837,597 287 899,593 549 135,68,69,mistral_table,mistral_table,no
518,"VEICULOS NOVOS E USADOS, PEÇAS",26,248,162,31 782,930 372,926 285,25,35,323,215,2 499 013,140 883 542,137 606 046,68,69,mistral_table,mistral_table,no
519,MAQ. E EQUIP. DE USO INDUSTRIAL,31,199,107,45 543,869 483,848 648,24,52,531,364,10 771 152,215 590 847,208 939 775,68,69,mistral_table,mistral_table,no
520,COMBUSTÍVEIS E LUBRIFICANTES,29,360,135,142 807,24 346 503,24 334 392,10,33,427,350,9 242 003,2 271 652 049,2 267 268 242,68,69,mistral_table,mistral_table,no
521,"PAPELARIAS, LIVRARIAS",19,91,58,10 785,223 976,221 767,22,26,173,84,2 137 426,35 443 125,35 017 556,68,69,mistral_table,mistral_table,no
522,MERC. EM GERAL - INC. ALIMENTÍCIOS,21,443,265,57 399,2 096 011,2 040 995,10,21,454,281,5 781 782,232 862 818,224 861 579,68,69,mistral_table,mistral_table,no
523,MERC. EM GERAL - EXC. ALIMENTÍCIOS,7,96,45,13 340,258 090,258 090,15,15,175,118,3 221 643,37 888 038,36 237 426,68,69,mistral_table,mistral_table,no
524,ARTIGOS DIVERSOS,35,279,138,31 859,539 361,533 093,40,42,198,112,2 882 753,91 122 632,90 913 175,68,69,mistral_table,mistral_table,no
525,ARTIGOS USADOS,43,421,269,45 333,734 302,704 772,46,48,352,258,3 279 982,72 555 361,71 999 169,68,69,mistral_table,mistral_table,no
526,FLORIANÓPOLIS,1 567,8 839,5 426,964 053,16 850 604,16 750 856,1 504,1 768,11 949,8 118,102 582 980,1 569 003 345,1 540 736 808,68,69,mistral_table,mistral_table,no
527,COMÉRCIO VAREJISTA,1 481,8 039,5 189,822 629,14 938 814,14 844 787,1 462,1 693,10 956,7 781,86 637 347,1 375 789 274,1 348 592 395,68,69,mistral_table,mistral_table,no
528,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",568,1 143,262,75 134,897 101,896 602,536,552,1 370,544,7 668 081,74 171 647,73 517 121,68,69,mistral_table,mistral_table,no
529,"PROD. FARMACÊUTICOS, ODONT. E VETER",63,409,295,45 196,439 193,437 371,69,84,535,418,4 085 806,40 224 499,39 975 997,68,69,mistral_table,mistral_table,no
530,"TECIDOS, VESTUARIO E ARMARINHO",364,2 329,1 689,198 021,2 319 792,2 317 176,373,427,2 707,2 030,18 644 202,198 961 754,197 603 541,68,69,mistral_table,mistral_table,no
531,MAQ. E APARELHOS ELETR. USO DOMEST,31,79,560,12 124,2 912 812,2 937 384,56,77,689,452,7 636 345,122 845 086,118 632 069,68,69,mistral_table,mistral_table,no
532,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",80,609,365,73 540,1 176 592,1 157 600,85,109,941,644,8 578 817,104 570 627,102 299 608,68,69,mistral_table,mistral_table,no
533,"VEICULOS NOVOS E USADOS, PEÇAS",70,439,299,63 183,1 962 045,1 948 675,96,102,776,444,7 263 398,198 015 645,187 600 607,68,69,mistral_table,mistral_table,no
534,MAQ. E EQUIP. DE USO INDUSTRIAL,28,200,122,38 791,375 629,359 512,34,37,258,177,3 308 655,42 973 881,40 375 531,68,69,mistral_table,mistral_table,no
535,COMBUSTÍVEIS E LUBRIFICANTES,38,310,216,29 238,1 235 088,1 221 806,38,45,411,324,3 788 716,122 344 912,120 488 596,68,69,mistral_table,mistral_table,no
536,"PAPELARIAS, LIVRARIAS",54,191,123,16 014,280 547,273 577,45,58,277,189,2 001 617,27 618 080,26 836 332,68,69,mistral_table,mistral_table,no
537,MERC. EM GERAL - INC. ALIMENTÍCIOS,18,808,775,71 449,2 243 838,2 240 859,5,30,1 475,1 412,9 612 943,274 355 865,272 977 131,68,69,mistral_table,mistral_table,no
538,MERC. EM GERAL - EXC. ALIMENTÍCIOS,3,192,105,31 835,742 335,742 329,4,21,799,649,8 591 344,121 135 214,120 596 788,68,69,mistral_table,mistral_table,no
539,ARTIGOS DIVERSOS,112,546,372,53 090,652 368,639 745,117,147,706,491,5 225 923,48 543 164,47 360 341,68,69,mistral_table,mistral_table,no
540,ARTIGOS USADOS,4,14,5,626,1 946,1 946,4,4,12,7,61 490,228 900,228 900,68,69,mistral_table,mistral_table,no
541,COMÉRCIO ATACADISTA,48,371,216,47 434,1 911 790,1 906 069,42,56,477,333,5 452 779,193 214 071,162 144 414,68,69,mistral_table,mistral_table,no
542,PRODUTOS EXTRATIVOS E AGROPECUÁRIOS,24,210,139,22 892,1 024 251,1 023 434,,,,,,,,68,69,mistral_table,missing,yes
543,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",5,46,22,7 204,147 913,144 745,19,22,239,191,2 337 799,64 844 817,64 654 983,68,69,mistral_table,mistral_table,no
544,"PROD. FARMACÊUTICOS, ODONT. E VETER",5,46,22,7 204,147 913,144 745,,,,,,,,68,69,mistral_table,missing,yes
545,"TECIDOS, VESTUARIO E ARMARINHO",1,(A),(A),(X),(A),(A),5,6,84,90,921 411,21 842 821,21 426 119,68,69,mistral_table,mistral_table,no
546,MAQ. E APARELHOS ELETR. USO DOMEST,1,(A),(A),(X),(A),(A),,,,,,,,68,69,mistral_table,missing,yes
547,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",3,30,18,5 365,254 266,254 266,,,,,,,,68,69,mistral_table,missing,yes
548,"VEICULOS NOVOS E USADOS, PEÇAS",3,30,18,5 365,254 266,254 266,,,,,,,,68,69,mistral_table,missing,yes
549,MAQ. E EQUIP. DE USO INDUSTRIAL,2,(C),(B),(X),(C),(C),2,5,20,13,207 333,4 891 380,4 885 241,68,69,mistral_table,mistral_table,no
550,,,,,,,,,,,,,,,70,71,missing,missing,yes
551,"PAPELARIAS, LIVRARIAS... .cuscussusssesses",,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
552,MERC. EM GERAL,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
553,ARTIGOS DIVERSOS... ..cccertuasaeseeeseses,3,19,3,2 713,87 418,87 418,7,7,42,21,716 671,59 652 7!IO,59 652 790,70,71,tesseract_por_review,pdf_text_layout,no
554,ARTIGOS USADOS. ...ccsccscoreserccercrsess,1,(A),(A),(X),(A),(A),,,,,,,,70,71,tesseract_por_review,missing,yes
555,8LUMENAU,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
556,COMERCIO VAREJISTA... .ccccccsssstrcueesos,,,,,,,014 131,7 66',168,71,957 124,241 126 362,1 226 619 Z94,70,71,tesseract_por_review_partial,pdf_text_layout,yes
557,"TEC IDOS, VESTUARIO E ARMARINHO",116,1 755,1 169,221 510,3 414 712,3 479 307,234,253,1 129 446,17,431 693,221 456 712,220 711 295,70,71,pdf_text_layout,pdf_text_layout,no
558,"VEICULOS NOVOS E USADOS, PEÇAS",41,512,275,97 693,2 352 315,2 321 175,17,95,722 404,11,597 362,236 139 616,233 . 664 629,70,71,pdf_text_layout,pdf_text_layout,no
559,MERC. EM GERAL,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
560,DEMAIS QENEROS,652,3 7Õ',2 077,511 592,• 422 742,• 301 277,,,,,,,,70,71,pdf_text_layout,missing,yes
561,COMERCIO ATACADISTA... .cccusersssacarsesss,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,pdf_text_layout_partial,yes
562,COMERCIO ATACADISTA... ...cccerneusersaeass,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,pdf_text_layout_partial,yes
563,COMERCIO VAREJISTA,311,2 306,191,20 '82,5 217 011,10 553,399,475,3 '31,2 234,30 73 1 163,594 757 164,515 104 519,70,71,pdf_text_layout,pdf_text_layout,no
564,,,,,,,,121,141,415,156,2 155 634,55 138 115,54 U9 751,70,71,missing,pdf_text_layout,yes
565,VEICULOS NOVOS,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,pdf_text_layout_partial,yes
566,MAQ,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
567,DEMAIS OENEROS,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
568,COMERCIO ATACADISTA. ...cccccsessrussuasass,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
569,CRICIUMA,,,,,,,755,161,003,3 7H,50 028 079,70 504 471,736 024 403,70,71,pdf_text_tokens_partial,pdf_text_layout,yes
570,COMERCIO VAREJISTA,661,3 355,03,;110 '31,• 460 724,li 429 812,,,,,,,,70,71,pdf_text_layout,missing,yes
571,"TECIDOS, VESTUARIO",,,,,,,211,233,1 110 777,6,254 670,"67 . , , 734",67 295 371,70,71,tesseract_por_review_partial,pdf_text_layout,yes
572,VEICULOS NOVOS,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
573,MERC. EM GERAL,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
574,DEMAIS GENEROS. ...ccercercrscenerscanssass,,,,,,,435,4 16 551,1 04,19,3115 510,217 143 115,ae3 sn 415,70,71,tesseract_por_review_partial,pdf_text_layout,yes
575,COMERCIO ATACADISTA... ..ccecuusucaseusesos,36,334 182,41,957 771,z80,767 979,,,,,,,,70,71,tesseract_por_review,pdf_text_layout_partial,yes
576,JTAJAI,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
577,COMERCIO VAREJISTA,577,3 308,U7,351 •04,• H9 50,• 9'4 4 51,,,,,,,,70,71,pdf_text_layout,missing,yes
578,"VEICUlOS NOVOS E USADOS, PEÇAS",31,IFI,lf'),IX),101,(Q),,,,,,,,70,71,pdf_text_layout,missing,yes
579,MERC . EM OERAL - INC . ALIMENTICIOS,19,'72,•OS,37 U7,361 192,359 171,,,,,,,,70,71,pdf_text_layout,missing,yes
580,MERC. EM GERAL,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
581,COMERCIO VAREJISTA... ccccrcscrerrecessasss,,,,,,,16,35,' 404,273,565 914,10 471 157,14S 244 73 1,70,71,tesseract_por_review_partial,pdf_text_layout,yes
582,,,,,,,,,,,,,,,70,71,missing,missing,yes
583,JOINVILLE. erescrrrcrroronncrocanocerenans,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
584,"COMERCIO VAREJISTA, ..cccesuenecensrassesos",,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
585,,,,,,,,,,,,,,,70,71,missing,missing,yes
586,COMBUSTIVEIS,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
587,MERC. EM GERAL,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
588,DEMAIS GENEROS... ..cccercrccereecoreascos,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
589,COMERCIO ATACADISTA... ccccccneceeessesueas so,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
590,LAGES. .ccossecrororocon arco sno ce ce sor s0,,,,,,,6&4,806 635,3 755,"""",20• 755,532 402 310,517 220 161,70,71,tesseract_por_review_partial,pdf_text_layout,yes
591,COMERCIO VAREJISTA,799,3,z,002,305,271,,,,,,,,70,71,pdf_text_tokens,pdf_text_layout_partial,yes
592,VEICULOS NOVOS,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
593,COMBUSTIVEIS,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
594,MERC. EM OEAAL,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
595,COMERCIO ATACADISTA.......cccerereressaros,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
596,,,,,,,,,,,,,,,70,71,missing,missing,yes
597,BÃO MS scsaasaronssosissi serto sessao 4a,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,pdf_text_layout_partial,yes
598,COMERCIO VAREJISTA... .ccccnsenecessereeas,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
599,"FERRAGENS, MAT., ELETR",,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
600,"VtlCULOS NOVOS E USADOS, PEÇAS",20,t3,'1,u 211,570 012,HI 012,,,,,,,,70,71,pdf_text_layout,missing,yes
601,MERC. EM GERAL,,,,,,,,,,,,,,70,71,tesseract_por_review_partial,missing,yes
602,,,,,,,,,,,,,,,70,71,missing,pdf_text_layout_partial,yes
603,COMERCIO ATACADISTA... ..cccscrcescenerasss “as s72,286,7 911,2,231 646,2,216 639,,,,,,,,70,71,tesseract_por_review,missing,yes
604,ABELARDO LUZ... cccccerrersrcrorsrccc cosas,70,2m,s3,19 882,679 184,656 507,,,,,,,,70,71,tesseract_por_review,missing,yes
605,AOROLANDIA •••••••••••• • •••• •• •••••••••• •• • .u IOt H,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
606,,,,,,,,,,,,,,,70,71,missing,missing,yes
607,AQUA DOCE. ...cccrersrreccoro soc rricacsceds,37,vm,3,5 613,147 451,143 453,,,,,,,,70,71,tesseract_por_review,pdf_text_layout_partial,yes
608,,,,,,,,,,,,,,,70,71,missing,missing,yes
609,AGUAS MORNAS,,,,,,,,,,,,,,70,71,pdf_text_tokens_partial,missing,yes
610,,,,,,,,,,,,,,,70,71,missing,missing,yes
611,ANCHIETA,47,191,57,9 659,307 452,306 773,,,,,,,,70,71,tesseract_por_review,pdf_text_layout_partial,yes
612,ANGELINA,30,63,8,2 383,46 392,46 392,30,31,78,26,463 363,5 373 887,5 371 387,72,73,mistral_table,mistral_table,no
613,ANITA GARIBALDI,63,223,55,10 884,147 393,145 237,66,75,244,112,1 124 907,20 513 821,20 238 990,72,73,mistral_table,mistral_table,no
614,ANITAPOLIS,28,54,3,11 467,49 971,49 971,26,27,61,12,757 545,4 719 751,4 603 751,72,73,mistral_table,mistral_table,no
615,ANTONIO CARLOS,23,44,-,2 182,23 434,23 413,27,28,61,15,352 299,5 963 351,5 925 351,72,73,mistral_table,mistral_table,no
616,ARAQUARI,60,181,73,12 315,189 892,188 172,59,59,123,24,599 228,11 318 058,11 312 765,72,73,mistral_table,mistral_table,no
617,ARARANQUA,259,1 224,639,125 695,2 719 172,2 707 177,318,351,1 879,1 014,15 485 950,318 626 984,314 110 719,72,73,mistral_table,mistral_table,no
618,ARMAZEM,35,141,14,3 673,84 537,84 475,46,47,100,22,473 292,7 765 401,7 671 541,72,73,mistral_table,mistral_table,no
619,ARROIO TRINTA,17,77,26,3 249,75 368,75 075,24,26,88,34,302 797,8 446 153,8 423 836,72,73,mistral_table,mistral_table,no
620,ASCURRA,16,47,21,5 440,99 168,99 168,29,29,65,28,496 605,6 508 704,6 492 086,72,73,mistral_table,mistral_table,no
621,ATALANTA,13,53,33,3 663,59 924,59 924,20,22,56,26,352 731,6 985 086,6 968 231,72,73,mistral_table,mistral_table,no
622,AURORA,19,44,8,2 318,26 659,25 402,27,29,61,18,284 179,5 533 896,5 474 521,72,73,mistral_table,mistral_table,no
623,BALNEARIO CAMBORIU,227,1 051,593,71 427,1 663 634,1 657 052,292,337,1 753,1 225,10 194 128,178 596 576,177 818 088,72,73,mistral_table,mistral_table,no
624,BARRA VELHA,73,203,58,13 037,281 085,280 978,86,89,272,132,1 461 450,35 324 110,35 024 506,72,73,mistral_table,mistral_table,no
625,BENEDITO NOVO,37,145,82,11 467,199 241,196 992,34,36,126,68,830 396,17 131 777,16 333 715,72,73,mistral_table,mistral_table,no
626,BIQUAÇU,152,426,110,34 066,645 584,645 193,145,153,495,260,4 221 449,53 985 971,53 849 025,72,73,mistral_table,mistral_table,no
627,BOM JARDIM DA SERRA,24,54,13,2 395,72 629,72 629,18,30,53,22,280 324,5 347 837,5 296 386,72,73,mistral_table,mistral_table,no
628,BOM RETIRO,39,135,34,6 288,146 848,145 914,54,59,247,155,1 298 250,16 143 498,16 053 433,72,73,mistral_table,mistral_table,no
629,BOTUVERA,10,23,2,1 018,26 795,26 795,8,8,22,3,92 677,3 183 023,3 183 023,72,73,mistral_table,mistral_table,no
630,BRAÇO DO NORTE,110,303,80,24 828,417 186,414 950,118,125,456,201,2 422 696,81 033 197,80 606 451,72,73,mistral_table,mistral_table,no
631,BRUSQUE,242,1 848,1 088,213 079,3 887 743,3 850 934,254,296,2 181,1 430,23 696 067,328 052 043,321 902 767,72,73,mistral_table,mistral_table,no
632,CAÇADOR,194,1 071,579,105 813,1 916 938,1 904 257,203,247,1 347,915,12 062 155,191 696 334,188 899 221,72,73,mistral_table,mistral_table,no
633,CAIBI,42,134,24,7 337,181 159,175 429,56,64,165,59,706 642,31 230 305,31 059 444,72,73,mistral_table,mistral_table,no
634,CAMBORIU,77,170,49,8 373,157 970,157 970,74,77,286,153,1 520 783,34 579 051,29 834 527,72,73,mistral_table,mistral_table,no
635,CAMPO ALEGRE,36,86,44,9 744,165 806,165 257,39,42,74,23,896 960,9 744 961,9 717 261,72,73,mistral_table,mistral_table,no
636,CAMPO BELO DO SUL,60,113,13,4 829,77 961,77 601,43,45,107,38,573 173,11 508 594,11 437 341,72,73,mistral_table,mistral_table,no
637,CAMPO ERE,115,348,75,17 577,506 262,492 046,113,131,415,140,1 845 423,59 813 337,59 100 084,72,73,mistral_table,mistral_table,no
638,CAMPOS NOVOS,160,747,306,76 367,1 823 427,1 766 020,173,203,1 027,556,7 270 490,222 159 248,214 772 999,72,73,mistral_table,mistral_table,no
639,CANELINHA,33,76,6,4 112,83 854,83 854,29,30,64,16,299 044,9 680 602,9 669 295,72,73,mistral_table,mistral_table,no
640,CANOINHAS,278,1 322,597,122 829,2 631 200,2 606 019,278,312,1 919,1 274,16 967 599,385 824 504,364 813 852,72,73,mistral_table,mistral_table,no
641,CAPINZAL,66,341,173,33 500,721 502,689 001,71,86,452,277,3 187 211,68 350 940,66 345 354,72,73,mistral_table,mistral_table,no
642,CATANDUVAS,42,168,59,9 891,233 732,233 502,34,42,145,88,1 007 226,28 337 551,28 197 792,72,73,mistral_table,mistral_table,no
643,CAXAMBU DO SUL,35,135,44,10 564,204 548,195 831,37,46,150,48,1 078 957,33 320 621,33 107 995,72,73,mistral_table,mistral_table,no
644,CONCORDIA,266,1 429,646,163 640,3 468 635,3 381 650,299,349,1 940,1 282,17 580 395,350 229 825,346 132 552,72,73,mistral_table,mistral_table,no
645,CORONEL FREITAS,90,316,105,19 726,459 128,455 154,86,99,366,145,2 387 353,40 539 360,40 388 048,72,73,mistral_table,mistral_table,no
646,CORUPA,64,239,107,21 471,260 948,256 192,81,83,276,164,2 350 858,22 702 959,22 281 591,72,73,mistral_table,mistral_table,no
647,CORREIA PINTO,-,-,-,-,-,-,51,55,144,65,1 181 653,17 839 525,17 721 525,72,73,mistral_table,mistral_table,no
648,CUNHA PORÃ,87,292,87,25 156,633 754,610 085,115,129,511,253,4 894 714,94 890 990,93 845 640,72,73,mistral_table,mistral_table,no
649,CURITIBANOS,204,1 058,558,87 176,2 221 384,2 186 385,206,243,1 350,824,9 451 250,179 975 050,176 329 076,72,73,mistral_table,mistral_table,no
650,DESCANSO,72,255,94,16 202,799 538,792 704,47,57,298,160,2 156 181,77 670 842,75 497 258,72,73,mistral_table,mistral_table,no
651,DIONISIO CERQUEIRA,109,406,142,27 800,592 261,587 850,82,90,291,90,1 441 090,29 253 046,28 837 442,72,73,mistral_table,mistral_table,no
652,DONA EMMA,11,31,6,1 763,30 418,29 819,19,20,48,12,229 590,5 119 645,4 849 998,72,73,mistral_table,mistral_table,no
653,ERVAL VELHO,23,59,19,3 589,86 405,85 771,24,28,76,29,322 138,8 068 096,8 031 612,72,73,mistral_table,mistral_table,no
654,FACHINAL DOS GUEDES,32,133,70,7 299,223 586,222 784,37,43,143,66,809 170,39 167 019,39 089 394,72,73,mistral_table,mistral_table,no
655,FRAIBURGO,65,213,92,18 737,383 906,381 811,122,136,877,619,8 485 770,113 495 177,107 246 811,72,73,mistral_table,mistral_table,no
656,GALVÃO,36,145,42,4 771,230 546,226 606,34,41,108,57,526 075,21 520 568,21 041 297,72,73,mistral_table,mistral_table,no
657,GAROPABA,51,104,10,4 567,51 093,51 093,45,47,124,38,544 019,6 546 696,6 355 196,74,75,mistral_table,mistral_table,no
658,GARUVA,89,206,53,13 754,183 800,180 923,45,52,155,57,729 331,13 411 135,13 159 292,74,75,mistral_table,mistral_table,no
659,GASPAR,144,522,228,35 633,627 766,620 637,175,190,632,346,4 661 841,287 388 282,287 307 192,74,75,mistral_table,mistral_table,no
660,GOVERNADOR CELSO RAMOS,69,135,7,7 676,70 434,69 598,67,69,146,30,1 097 819,5 630 940,5 604 245,74,75,mistral_table,mistral_table,no
661,GRÃO PARA,39,83,10,4 384,54 150,53 594,34,37,74,25,319 136,5 873 424,5 770 329,74,75,mistral_table,mistral_table,no
662,GRAVATAL,35,113,17,3 904,54 920,54 920,47,48,148,85,1 017 794,6 830 282,6 820 152,74,75,mistral_table,mistral_table,no
663,GUABIRUBA,23,54,14,3 756,73 831,72 385,31,33,100,50,671 968,6 962 404,6 848 545,74,75,mistral_table,mistral_table,no
664,GUARACIABA,37,187,48,9 854,451 055,442 593,58,62,276,141,1 389 428,29 820 025,29 142 645,74,75,mistral_table,mistral_table,no
665,GUARAMIRIM,55,186,93,15 117,371 382,369 986,55,65,322,212,2 294 279,47 057 982,45 331 419,74,75,mistral_table,mistral_table,no
666,GUARUJA DO SUL,36,119,33,6 253,171 508,169 386,34,37,97,33,510 905,12 058 584,12 025 859,74,75,mistral_table,mistral_table,no
667,HERVAL D'OESTE,54,203,59,12 872,196 040,195 193,58,71,247,134,1 510 678,25 597 546,24 942 186,74,75,mistral_table,mistral_table,no
668,IBICARE,19,74,27,4 573,118 299,117 951,19,22,68,31,558 299,10 366 188,9 894 185,74,75,mistral_table,mistral_table,no
669,IBIRAMA,119,425,206,36 410,656 711,646 219,107,127,496,309,3 801 472,66 568 249,65 737 669,74,75,mistral_table,mistral_table,no
670,ICARA,112,471,196,33 857,589 254,587 241,138,146,600,350,4 494 153,83 725 131,83 241 389,74,75,mistral_table,mistral_table,no
671,ILNOTA,35,86,14,3 722,69 063,69 063,30,32,60,19,337 325,5 449 738,5 376 596,74,75,mistral_table,mistral_table,no
672,IMARUI,118,290,15,8 846,120 184,119 322,80,80,164,18,396 928,6 653 951,6 642 951,74,75,mistral_table,mistral_table,no
673,IMBITUBA,201,732,243,43 252,739 609,723 238,174,183,750,394,4 881 882,74 529 455,73 174 196,74,75,mistral_table,mistral_table,no
674,IMBUIA,28,70,6,2 671,42 228,41 911,38,40,73,18,225 162,5 114 017,5 114 017,74,75,mistral_table,mistral_table,no
675,INDAIAL,184,652,284,57 094,1 129 542,1 108 203,199,212,743,418,5 518 704,110 628 755,109 634 325,74,75,mistral_table,mistral_table,no
676,IPIRA,26,68,22,4 835,87 406,85 518,34,35,75,25,373 191,5 233 817,5 055 608,74,75,mistral_table,mistral_table,no
677,IPUMIRIM,34,150,20,6 767,100 434,93 783,29,33,103,49,666 181,13 227 826,12 649 292,74,75,mistral_table,mistral_table,no
678,IRANI,22,76,32,6 178,115 295,113 592,25,27,91,50,453 458,9 864 802,9 690 243,74,75,mistral_table,mistral_table,no
679,IRINEOPOLIS,52,118,29,8 384,255 950,255 950,52,57,157,67,1 145 835,14 928 175,14 892 227,74,75,mistral_table,mistral_table,no
680,ITA,19,75,28,7 151,101 375,99 786,13,18,94,56,758 712,11 695 796,11 463 644,74,75,mistral_table,mistral_table,no
681,ITAIOPOLIS,138,306,62,15 965,292 146,287 976,138,147,313,89,1 739 890,29 045 483,28 714 245,74,75,mistral_table,mistral_table,no
682,ITAPEMA,47,269,157,24 186,456 310,454 359,60,67,259,160,2 020 131,37 545 791,37 005 253,74,75,mistral_table,mistral_table,no
683,ITAPIRANGA,98,574,258,54 551,1 268 567,1 238 044,95,125,611,402,5 121 855,106 033 451,100 740 170,74,75,mistral_table,mistral_table,no
684,ITUPORANGA,101,386,170,23 938,517 864,515 716,134,146,574,330,3 588 634,81 513 751,81 179 366,74,75,mistral_table,mistral_table,no
685,JABORA,14,67,17,2 402,83 812,83 305,19,23,63,23,271 631,7 493 623,7 380 119,74,75,mistral_table,mistral_table,no
686,JACINTO MACHADO,90,233,29,16 941,147 004,141 820,89,91,216,73,720 507,11 563 700,11 442 436,74,75,mistral_table,mistral_table,no
687,JAGUARUNA,71,206,36,9 095,171 777,170 541,110,112,300,96,1 273 443,25 887 369,25 835 524,74,75,mistral_table,mistral_table,no
688,JARAGUA DO SUL,232,1 781,1 114,223 602,3 890 793,3 840 443,250,332,2 445,1 711,21 782 492,356 773 837,351 284 060,74,75,mistral_table,mistral_table,no
689,JOACABA,236,1 555,817,187 163,3 743 349,3 682 315,191,253,2 095,1 266,19 623 927,333 616 504,328 272 073,74,75,mistral_table,mistral_table,no
690,LACERDOPLOIS,15,43,21,3 780,47 953,47 376,18,18,55,20,359 876,8 979 416,8 872 260,74,75,mistral_table,mistral_table,no
691,LAGUNA,262,776,274,58 093,909 402,906 378,276,290,1 128,577,6 367 789,86 272 343,84 890 607,74,75,mistral_table,mistral_table,no
692,LAURENTINO,13,53,9,2 039,50 112,50 112,29,29,84,25,359 638,10 987 430,10 944 893,74,75,mistral_table,mistral_table,no
693,LAURO MULLER,59,142,53,11 680,195 378,195 378,67,72,197,100,1 351 510,25 460 220,25 405 131,74,75,mistral_table,mistral_table,no
694,LEBON REGIS,36,94,23,4 747,91 154,90 763,44,48,117,68,634 211,12 804 532,12 804 532,74,75,mistral_table,mistral_table,no
695,LEOBERTO LEAL,18,33,-,1 372,18 208,17 847,20,21,35,5,172 168,3 626 562,3 606 710,74,75,mistral_table,mistral_table,no
696,LONTRAS,24,74,19,6 232,101 087,101 087,28,31,95,38,522 547,13 225 590,12 949 040,74,75,mistral_table,mistral_table,no
697,LUIZ ALVES,32,48,8,3 601,44 961,44 961,31,35,78,35,461 671,6 005 538,5 934 026,74,75,mistral_table,mistral_table,no
698,MAFRA,263,1 282,575,143 077,3 091 312,3 077 330,259,297,1 569,1 034,14 210 250,320 027 327,315 530 265,74,75,mistral_table,mistral_table,no
