order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_production_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,gross_production_value_1980_mil_cruzeiros,industrial_transformation_value_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_production_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,gross_production_value_1985_mil_cruzeiros,industrial_transformation_value_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
748,XANKERE,75,904,638,90 827,1 349 168,416 665,65,83,1 290,880,10 778 279,160 361 966,52 050 101,30,31,mistral_table,mistral_table,no
749,XAVANTINA,6,32,14,2 509,8 331,5 540,7,7,22,10,119 284,1 016 233,681 805,30,31,mistral_table,mistral_table,no
750,XAXIM,53,1 015,737,83 960,2 386 098,679 406,44,54,1 397,1 206,9 420 739,456 191 071,207 235 921,30,31,mistral_table,mistral_table,no
751,RIO GRANDE DO SUL,21 112,502 754,390 470,70 132 017,734 539 363,321 029 887,17 977,20 988,554 203,445 924,7 125 904 456,81 901 680 666,38 003 289 889,30,31,mistral_table,mistral_table,no
752,EXTRATIVA MINERAL,207,3 624,2 824,647 225,2 192 067,1 665 236,102,140,3 968,2 277,63 720 918,462 089 752,314 808 083,30,31,mistral_table,mistral_table,no
753,TRANSFORMAÇÃO,20 887,498 354,386 943,69 335 905,732 052 414,319 118 534,17 875,20 848,550 235,443 647,7 062 183 538,81 439 590 904,37 688 481 806,30,31,mistral_table,mistral_table,no
754,NÃO METALICOS,2 616,26 248,18 781,2 592 612,15 644 220,8 634 427,2 149,2 290,18 629,13 277,156 460 464,1 230 276 041,784 107 038,30,31,mistral_table,mistral_table,no
755,METALURGICA,2 047,51 746,39 229,8 163 652,64 669 281,29 614 709,1 957,2 134,45 215,35 262,704 111 934,6 592 602 477,3 414 108 250,30,31,mistral_table,mistral_table,no
756,MECANICA,1 156,47 657,37 030,9 238 580,54 285 611,30 854 865,1 062,1 292,47 470,37 129,874 786 614,7 371 772 559,4 448 724 728,30,31,mistral_table,mistral_table,no
757,MATERIAL ELETRICO,274,14 477,10 965,2 530 452,17 020 868,10 216 748,210,311,14 957,11 443,272 367 790,1 960 316 048,1 248 663 151,30,31,mistral_table,mistral_table,no
758,TRANSPORTE,408,22 048,17 342,4 063 115,25 999 447,13 241 547,398,450,18 015,14 351,395 466 933,2 144 192 801,1 261 980 915,30,31,mistral_table,mistral_table,no
759,MADEIRA,2 712,24 990,17 604,2 759 488,16 805 261,9 523 485,147,2 306,19 886,14 741,164 950 964,1 020 888 235,594 623 890,30,31,mistral_table,mistral_table,no
760,MOBILIARIO,1 272,22 344,18 018,2 441 505,20 464 472,10 533 030,118,1 214,22 017,18 059,196 670 354,1 819 831 776,1 022 112 254,30,31,mistral_table,mistral_table,no
761,PAPEL E PAPELÃO,130,9 055,6 844,1 378 662,11 992 118,6 591 687,79,135,9 237,7 245,153 824 232,1 664 449 860,889 090 870,30,31,mistral_table,mistral_table,no
762,BORRACHA,162,5 644,4 706,947 438,10 532 202,4 199 851,113,149,6 778,5 394,110 158 065,1 516 397 406,919 955 821,30,31,mistral_table,mistral_table,no
763,COURSE E PELES,360,16 202,14 056,2 060 180,19 082 012,8 108 400,221,320,21 137,19 015,250 334 465,2 588 178 547,1 215 954 439,30,31,mistral_table,mistral_table,no
764,QUÍMICA,360,13 157,7 154,4 363 150,120 779 550,45 647 329,169,384,17 720,10 861,361 324 153,14 567 631 728,5 006 116 971,30,31,mistral_table,mistral_table,no
765,FARMACÊUTICA,107,2 355,955,649 324,1 986 157,1 286 573,33,78,1 866,911,46 428 870,225 220 109,152 564 542,30,31,mistral_table,mistral_table,no
766,PERFUMARIA,107,1 645,1 037,343 347,3 255 118,1 829 648,100,118,1 887,1 127,26 807 962,346 215 402,175 584 705,30,31,mistral_table,mistral_table,no
767,MATS. PLASTICAS,209,6 624,5 351,917 502,8 949 877,4 517 500,194,246,9 348,7 846,109 350 027,983 055 449,534 976 015,30,31,mistral_table,mistral_table,no
768,TEXTIL,366,15 889,13 355,1 873 781,16 491 337,8 478 219,287,326,9 658,8 013,129 966 450,1 202 105 390,678 788 263,30,31,mistral_table,mistral_table,no
769,VESTUÁRIO,2 872,95 784,83 852,9 541 989,65 935 206,36 982 115,2 986,3 306,163 236,149 593,1 436 040 709,9 731 595 903,5 381 149 341,30,31,mistral_table,mistral_table,no
770,ALIMENTARES,3 580,84 197,64 580,9 135 588,206 816 409,90 287 058,2 900,2 681,81 708,61 086,878 875 810,20 288 203 777,6 422 650 950,30,31,mistral_table,mistral_table,no
771,BEBIDAS,465,9 625,5 867,700 580,19 662 252,10 004 125,374,510,10 257,6 362,142 178 567,2 019 842 786,1 044 188 577,30,31,mistral_table,mistral_table,no
772,FUMO,1 516,3 742,3 742,1 747,16 863 608,8 128 601,45,96,6 116,3 749,146 120 201,2 477 665 955,1 403 159 497,30,31,mistral_table,mistral_table,no
773,GRAFICA,728,11 499,6 908,1 856 677,6 997 087,4 562 298,679,748,10 897,6 499,146 976 994,665 502 898,444 568 311,30,31,mistral_table,mistral_table,no
774,DIVERSAS,655,1 852,9 567,1 486 636,2 237 321,4 878 319,654,754,14 201,11 684,148 981 980,1 022 645 757,645 443 758,30,31,mistral_table,mistral_table,no
775,REGIÃO METROPOLITANA,7 100,230 898,178 091,38 398 445,351 229 056,165 691 061,5 236,6 512,242 847,193 088,3 652 258 538,35 883 921 060,17 830 607 649,30,31,mistral_table,mistral_table,no
776,EXTRATIVA MINERAL,32,278,106,85 355,86 421,66,,,,,,,,32,33,mistral_table,missing,yes
777,TRANSFORMAÇÃO,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
778,NAO METALICOS,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
779,METALURGICA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
780,MECANICA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
781,MATERIAL ELETRICO,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
782,TRANSPORTE,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
783,MADEIRA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
784,MOBILIARIO,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
785,PAPEL E PAPELÃO,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
786,BORRACHA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
787,COUROS E PELES,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
788,QUIMICA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
789,FARMACÊUTICA,88,1 903,637,583 732,1 294,544 922,,,,,,,,32,33,mistral_table,missing,yes
790,PERFUMARIA,68,1 227,786,280 285,2 469 159,1 484,,,,,,,,32,33,mistral_table,missing,yes
791,MATS. PLASTICAS,164,5 348,4 315,745 096,7 151 484,3 618,30•,364,1 901,7 312,tS 035 272,600 2'4 294,415 346 123,32,33,mistral_table,pdf_text_layout,no
792,TEXTIL,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
793,VESTUARIO,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
794,ALIMENTARES,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
795,BEBIDAS,49,2 595,1 505,625 555,5 443 754,2 739,,,,,,,,32,33,mistral_table,missing,yes
796,FUMO,19,821,710,224 957,1 901,731 895,,,,,,,,32,33,mistral_table,missing,yes
797,GRAFICA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
798,DIVERSAS,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
799,PORTO ALEGRE,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
800,EXTRATIVA MINERAL,16,201,61,52 411,47 596,38,,,,,,,,32,33,mistral_table,missing,yes
801,TRANSFORMAÇÃO,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
802,NAO METALICOS,162,4 197,3 065,650 176,3 543 021,2 234,,,,,,,,32,33,mistral_table,missing,yes
803,METALURGICA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
804,MECANICA,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
805,MATERIAL ELETRICO,160,3 834,2 488,919 702,3 770 139,2 587,,,,,,,,32,33,mistral_table,missing,yes
806,TRANSPORTE,,,,,,,,,,,,,,32,33,mistral_table_partial,missing,yes
807,MADEIRA,112,1 453,797,294,961 989,212 569,,,,,,,,32,33,mistral_table,missing,yes
808,MOBILIARIO,239,3 032,2 335,409 260,1 847 163,1 083,,,,,,,,32,33,mistral_table,missing,yes
809,PAPEL E PAPELÃO,41,1 288,915,224 739,1 061,450 561,,,,,,,,32,33,mistral_table,missing,yes
810,BORRACHA,24,363,281,77,097 374,225 330,,,,,,,,32,33,mistral_table,missing,yes
811,COUROS E PELES,15,103,52,21 349,43 620,25,,,,,,,,32,33,mistral_table,mistral_table_partial,yes
812,QUIMICA,,,,,,,40 105,3 200,813 107,021 103,783 392,515 319,287 864,32,33,mistral_table_partial,tesseract_por_review,yes
813,FARMACÊUTICA,91,1 071,458,529 286,1 117 181,1 811,,,,,,,,32,33,mistral_table,missing,yes
814,PERFUMARIA,46,1 008,621,253 013,1 620,326 138,,,,,,,,32,33,mistral_table,missing,yes
815,MATS. PLASTICAS,80,1 734,1 236,292 727,1 538,063 855,,,,,,,,32,33,mistral_table,missing,yes
816,TEXTIL,63,2 809,2 360,356 412,2 220 222,1 336,,,,,,,,32,33,mistral_table,missing,yes
817,VESTUARIO,289,8 204,6 550,957 939,5 639 620,3 217,,,,,,,,32,33,mistral_table,missing,yes
818,ALIMENTARES,406,10 485,6 764,1 730 048,15 049 707,6 716,,,,,,,,32,33,mistral_table,missing,yes
819,BEBIDAS,32,2 366,1 361,601 977,5 315 101,2 645,,,,,,,,32,33,mistral_table,missing,yes
820,FUMO,15,721 615,195 482,1,893 089,889 391,,,,,,,,32,33,tesseract_por_review,missing,yes
821,GRAFICA,252,6 179,3 101,1 247 234,4 407 234,2 862,,,,,,,,32,33,mistral_table,missing,yes
822,DIVERSAS,188,2 954,2 007,517 340,2 465 487,1 389,,,,,,,,32,33,mistral_table,missing,yes
823,ALVORADA,99,1 297,924,176 895,1 172,636 622,,,,,,,,32,33,mistral_table,missing,yes
824,METALURGICA,24,316,247,33 520,164 484,74,,,,,,,,32,33,mistral_table,missing,yes
825,MECANICA,8,173,126,17 418,155 753,83,,,,,,,,32,33,mistral_table,missing,yes
826,PAPEL E PAPELÃO,3,174,49,19 565,137 768,88,,,,,,,,32,33,mistral_table,missing,yes
827,QUIMICA,5,98,49,40,758 296,111 187,,,,,,,,32,33,mistral_table,missing,yes
828,ALIMENTARES,12,141,86,15 148,132 639,90,,,,,,,,32,33,mistral_table,missing,yes
829,DEMAIS GENEROS,47,493,367,50,486 285,881 138,,,,,,,,32,33,mistral_table,missing,yes
830,BAGE,115,2 626,2 102,288 799,5 270 128,1 416,,,,,,,,32,33,mistral_table,missing,yes
831,NAO METALICOS,7,175,143,13 369,95 471,62,,,,,,,,32,33,mistral_table,missing,yes
832,METALURGICA,14,(E),(D),(X),(D),(X),,,,,,,,32,33,tesseract_por_review,missing,yes
833,TEXTIL,1,(C),(tc),(X),(B),(X),1,2,(E),(E),(E),(E),(X),32,33,tesseract_por_review,tesseract_por_review,no
834,ALIMENTARES,48,1 659,1 510,200 298,4 857 032,1 151,,,,,,,,32,33,mistral_table,missing,yes
835,DEMAIS GENEROS,44,396,296,38 941,192 192,99,,,,,,,,32,33,mistral_table,missing,yes
836,CANOAS,485,18 594,13 524,3 974 109,85 642 812,32 517,,,,,,,,32,33,mistral_table,missing,yes
837,METALURGICA,94,1 871,1 263,340 959,1 873 815,1 258,,,,,,,,32,33,mistral_table,missing,yes
838,MECANICA,61,5 934,4 490,1 260 977,9 322 175,4 142,,,,,,,,32,33,mistral_table,missing,yes
839,MATERIAL ELETRICO,14,1 665,954,338 997,1 787 065,1 025,,,,,,,,32,33,mistral_table,missing,yes
840,QUIMICA,26,1 773,1 072,336 904,52 419 545,19 731,,,,,,,,32,33,mistral_table,missing,yes
841,ALIMENTARES,58,2 155,1 640,317 210,13 713 197,3 275,,,,,,,,32,33,mistral_table,missing,yes
842,DEMAIS GENEROS,232,5 496,4 105,779 062,5 527 015,3 083,,,,,,,,32,33,mistral_table,missing,yes
843,CAXIAS DO SUL,1 190,45 048,34 938,6 616 668,45 506 069,21 136,,,,,,,,32,33,mistral_table,missing,yes
844,METALURGICA,206,6 666,4 972,1 030 110,4 546 561,2 424,,,,,,,,32,33,mistral_table,missing,yes
845,MECANICA,153,6 100,4 386,1 221 350,7 613 762,4 076,,,,,,,,32,33,mistral_table,missing,yes
846,TRANSPORTE,41,9 062,7 092,1 480 752,11 034 771,4 476,,,,,,,,32,33,mistral_table,missing,yes
847,VESTUARIO,100,3 027,2 490,319 830,1 591,693 881,,,,,,,,32,33,mistral_table,missing,yes
848,ALIMENTARES,94,2 626,2 015,304 614,4 907 491,1 165,,,,,,,,32,33,mistral_table,missing,yes
849,DEMAIS GENEROS,596,17 564,14 103,2 260 012,15 809 791,8 112,,,,,,,,32,33,mistral_table,missing,yes
850,GRAVATAI,189,10 281,8 537,1 767 941,17 167 908,7 889,,,,,,,,32,33,mistral_table,missing,yes
851,METALURGICA,36,1 071,811,215 574,1 578,512 881,,,,,,,,32,33,mistral_table,missing,yes
852,MECANICA,9,1 556,556,557 217,1 743 181,1 198,,,,,,,,32,33,mistral_table,missing,yes
853,MATERIAL ELETRICO,6,4 192,3 669,584 028,4 756 823,3 123,,,,,,,,32,33,mistral_table,missing,yes
854,BORRACHA,10,1 500,1 401,294 265,4 823,841 722,,,,,,,,32,33,mistral_table,missing,yes
855,QUIMICA,8,269,231,48 811,1 367,055 262,,,,,,,,32,33,mistral_table,missing,yes
856,DEMAIS GENEROS,119,2 517,1 869,358 046,2 801 075,1 800,,,,,,,,32,33,mistral_table,missing,yes
857,NOVO HAMBURGO,1 261,35 063,30 371,4 360 576,28 887 740,16 006,,,,,,,,32,33,mistral_table,missing,yes
858,MECANICA,73,1 972,1 529,407 590,2 136 537,1 350,,,,,,,,32,33,mistral_table,missing,yes
859,BORRACHA,8,590,444,103 437,1 706 039,1 019,,,,,,,,32,33,mistral_table,missing,yes
860,COUROS E PELES,75,1 940,1 708,286 243,2 100 029,1 190 473,44,76,3 375,2 981,46 076 574,406 174 463,234 799 407,34,35,mistral_table,mistral_table,no
861,MATS. PLASTICAS,35,2 065,1 810,245 759,2 546 685,1 440 884,,,,,,,,34,35,mistral_table,missing,yes
862,VESTUÁRIO,691,21 277,18 986,2 265 853,13 255 902,7 284 636,461,513,31 627,29 265,300 597 598,1 752 105 530,890 511 262,34,35,mistral_table,mistral_table,no
863,DEMAIS GÉNEROS,379,7 219,5 894,1 051 694,7 142 548,3 720 031,280,329,6 449,5 030,84 729 765,654 683 651,383 617 724,34,35,mistral_table,mistral_table,no
864,PASSO FUNDO,307,5 332,3 937,681 850,11 199 189,6 187 424,201,255,5 623,4 023,69 543 829,807 414 367,343 489 124,34,35,mistral_table,mistral_table,no
865,NAO METÁLICOS,81,502,319,36 017,196 020,175 501,51,57,434,305,2 755 188,27 919 235,24 690 219,34,35,mistral_table,mistral_table,no
866,MECANICA,17,380,1 079,190 357,1 880 824,1 440 884,11,16,1 953,1 476,29 105 630,203 690 563,129 511 757,34,35,mistral_table,mistral_table,no
867,COUROS E PELES,5,274,254,25 566,326 893,107 356,2,3,245,226,2 026 825,34 886 101,8 111 694,34,35,mistral_table,mistral_table,no
868,ALIMENTARES,43,1 103,811,131 693,7 966 574,4 312 255,29,42,993,719,10 147 285,418 510 855,118 089 299,34,35,mistral_table,mistral_table,no
869,BEBIDAS,9,435,319,92 686,561 478,300 296,1,6,498,252,8 726 000,52 888 299,23 007 101,34,35,mistral_table,mistral_table,no
870,DEMAIS GÉNEROS,152,1 638,1 155,205 349,667 820,332 835,107,131,1 600,1 045,16 782 901,69 519 314,40 083 198,34,35,mistral_table,mistral_table,no
871,PELOTAS,640,23 720,19 947,1 827 926,33 083 371,10 144 472,384,477,19 996,16 759,155 241 655,3 033 106 281,1 150 835 881,34,35,mistral_table,mistral_table,no
872,MECANICA,18,534,452,64 486,299 437,170 984,14,19,864,713,10 035 775,59 146 735,37 127 453,34,35,mistral_table,mistral_table,no
873,COUROS E PELES,13,1 582,1 228,168 063,1 893 238,788 627,5,10,1 844,1 626,16 321 745,135 085 405,55 809 560,34,35,mistral_table,mistral_table,no
874,QUÍMICA,11,306,150,28 838,1 044 298,280 615,4,11,274,210,4 852 309,73 017 017,46 426 373,34,35,mistral_table,mistral_table,no
875,ALIMENTARES,212,16 457,14 508,1 076 949,26 433 455,7 147 300,130,184,13 735,11 924,90 167 711,2 448 340 534,789 200 492,34,35,mistral_table,mistral_table,no
876,DEMAIS GÉNEROS,379,4 875,3 569,484 599,3 391 765,1 742 151,229,250,3 272,2 283,33 760 950,213 524 957,118 350 670,34,35,mistral_table,mistral_table,no
877,RIO GRANDE,204,9 625,7 464,1 729 719,46 058 363,15 817 182,148,205,7 631,5 785,131 945 438,2 894 722 043,760 141 504,34,35,mistral_table,mistral_table,no
878,TRANSPORTE,11,238,204,55 578,114 103,66 998,6,9,170,152,4 839 497,7 295 516,5 000 589,34,35,mistral_table,mistral_table,no
879,QUÍMICA,20,3 334,2 324,955 524,35 748 075,11 890 713,3,16,3 122,2 198,85 765 991,2 175 487 545,378 837 583,34,35,mistral_table,mistral_table,no
880,TEXTIL,3,409,173,66 419,64 569,56 288,5,5,259,223,455 624,5 641 644,2 914 494,34,35,mistral_table,mistral_table,no
881,ALIMENTARES,100,5 140,4 446,577 221,9 807 867,3 599 724,74,104,3 701,3 009,36 664 670,695 011 796,366 557 169,34,35,mistral_table,mistral_table,no
882,GRAFICA,16,129,83,14 461,41 564,27 279,10,11,82,57,573 350,2 659 828,1 735 894,34,35,mistral_table,mistral_table,no
883,DEMAIS GÉNEROS,54,375,234,56 416,282 185,154 202,51,60,297,146,2 646 306,8 425 714,5 095 835,34,35,mistral_table,mistral_table,no
884,SANTA CRUZ DO SUL,297,8 716,6 579,1 302 209,15 860 355,7 856 357,221,264,9 105,7 030,129 830 781,2 062 117 827,1 091 147 196,34,35,mistral_table,mistral_table,no
885,BORRACHA,5,569,491,77 188,536 993,369 990,2,3,497,432,6 585 538,46 714 566,31 964 883,34,35,mistral_table,mistral_table,no
886,MATS. PLASTICAS,2,(F),(E),(K),(F),(K),3,3,377,311,4 401 634,47 323 455,28 522 980,34,35,mistral_table,mistral_table,no
887,VESTUÁRIO,20,(F),(F),(K),(G),(K),15,17,1 313,1 181,11 172 016,94 347 354,50 169 333,34,35,mistral_table,mistral_table,no
888,ALIMENTARES,51,1 369,968,145 306,1 980 297,642 954,47,54,1 402,1 037,4 733 393,123 922 275,55 918 175,34,35,mistral_table,mistral_table,no
889,FUMO,32,2 984,2 107,652 194,10 925 547,5 390 862,6,23,3 206,2 359,69 634 827,1 586 168 663,840 536 761,34,35,mistral_table,mistral_table,no
890,DEMAIS GÉNEROS,187,2 890,2 256,329 427,1 768 516,1 054 964,148,164,2 310,1 710,23 303 173,153 641 454,83 915 090,34,35,mistral_table,mistral_table,no
891,SANTA MARIA,366,4 277,3 120,509 725,3 710 092,1 628 879,348,388,4 172,3 090,54 737 862,357 388 947,154 929 359,34,35,mistral_table,mistral_table,no
892,NAO METÁLICOS,91,710,577,57 777,227 956,173 894,52,59,677,596,4 169 760,23 733 520,18 401 054,34,35,mistral_table,mistral_table,no
893,MECANICA,18,213,161,31 479,110 391,78 592,18,19,410,355,7 838 687,25 698 523,16 174 985,34,35,mistral_table,mistral_table,no
894,TRANSPORTE,10,583,519,128 080,252 470,189 144,7,9,559,545,33 754 366,31 187 975,14 545 354,34,35,mistral_table,mistral_table,no
895,ALIMENTARES,103,1 022,653,103 567,2 151 284,662 783,95,108,1 035,760,8 500 200,216 163 424,68 615 486,34,35,mistral_table,mistral_table,no
896,BEBIDAS,6,299,137,36 887,304 618,188 310,3,4,267,116,2 637 385,20 448 132,8 333 366,34,35,mistral_table,mistral_table,no
897,DEMAIS GÉNEROS,168,1 450,1 073,151 535,663 373,336 156,173,189,1 224,758,10 837 464,40 157 373,28 859 134,34,35,mistral_table,mistral_table,no
898,SANTO ANGELO,176,2 294,1 706,324 274,2 710 325,1 180 136,134,165,1 774,1 359,19 650 655,172 485 357,83 636 861,34,35,mistral_table,mistral_table,no
899,METALÚRGICA,20,386,315,58 898,228 187,124 742,21,24,402,373,4 281 227,23 705 505,15 250 737,34,35,mistral_table,mistral_table,no
900,MECANICA,9,314,254,52 977,299 500,167 577,5,1,103,79,1 097 035,9 672 369,5 591 273,34,35,mistral_table,mistral_table,no
901,COUROS E PELES,2,(F),(F),(K),(F),(K),,,,,,,,34,35,mistral_table,missing,yes
902,ALIMENTARES,42,433,286,46 690,1 220 937,269 671,30,47,397,270,3 777 808,62 098 407,16 388 822,34,35,mistral_table,mistral_table,no
903,BEBIDAS,3,(F),(E),(K),(F),(K),,,,,,,,34,35,mistral_table,missing,yes
904,DEMAIS GÉNEROS,100,738,548,100 191,499 323,385 725,76,84,558,354,6 299 051,26 763 902,21 173 185,34,35,mistral_table,mistral_table,no
905,SÃO LEÓPOLDO,430,17 516,14 162,2 657 078,18 187 391,10 100 198,359,405,18 835,15 736,268 052 810,2 179 925 301,1 312 830 479,34,35,mistral_table,mistral_table,no
906,METALÚRGICA,75,4 292,3 453,863 354,3 543 512,2 328 398,57,65,3 537,3 122,90 392 014,423 751 526,294 154 575,34,35,mistral_table,mistral_table,no
907,MECANICA,53,3 783,3 196,780 116,4 465 437,2 553 825,48,53,3 582,2 867,77 090 355,518 439 144,366 899 467,34,35,mistral_table,mistral_table,no
908,BORRACHA,22,1 214,1 002,208 466,1 294 038,841 893,13,16,1 352,1 205,18 708 436,155 765 366,98 033 925,34,35,mistral_table,mistral_table,no
909,VESTUÁRIO,71,3 322,2 615,347 779,2 662 181,1 506 485,61,71,4 703,4 071,40 831 542,333 671 933,189 491 591,34,35,mistral_table,mistral_table,no
910,ALIMENTARES,41,447,488,78 556,1 765 841,414 606,40,40,836,463,8 820 851,243 790 816,55 317 794,34,35,mistral_table,mistral_table,no
911,DEMAIS GÉNEROS,168,4 258,3 428,578 804,4 428 382,2 455 091,140,160,5 025,4 008,62 209 612,504 506 516,305 933 027,34,35,mistral_table,mistral_table,no
912,URQUAIANA,101,1 586,1 232,217 102,3 842 164,1 018 276,104,117,2 020,1 569,34 407 600,667 552 020,234 503 380,34,35,mistral_table,mistral_table,no
913,NAO METÁLICOS,9,73,50,5 597,26 121,21 125,,,,,,,,34,35,mistral_table,missing,yes
914,METALÚRGICA,12,56,36,6 175,31 621,22 737,22,22,113,83,681 014,3 014 858,1 810 814,34,35,mistral_table,mistral_table,no
915,TEXTIL,1,(F),(F),(K),(G),(K),,,,,,,,34,35,mistral_table,missing,yes
916,VESTUÁRIO,5,(D),(D),(K),(D),(K),5,5,51,28,398 059,2 396 202,1 695 279,34,35,mistral_table,mistral_table,no
917,ALIMENTARES,44,722,503,93 739,2 394 431,644 863,46,54,1 114,865,12 945 459,414 061 508,114 900 253,34,35,mistral_table,mistral_table,no
918,DEMAIS GÉNEROS,30,486,400,64 062,292 870,116 102,22,26,141,98,1 339 664,6 172 949,4 380 716,34,35,mistral_table,mistral_table,no
919,VIAMÃO,139,1 200,839,109 393,865 848,402 008,137,146,1 101,801,11 155 596,92 230 159,42 581 941,34,35,mistral_table,mistral_table,no
920,METALÚRGICA,13,289,243,36 790,322 646,157 309,19,21,271,219,3 122 978,20 241 030,9 743 454,34,35,mistral_table,mistral_table,no
921,MADEIRA,4,46,37,3 246,35 668,15 983,5,6,102,85,1 281 670,4 494 117,3 128 508,34,35,mistral_table,mistral_table,no
922,MOBILIÁRIO,11,125,102,10 002,37 473,23 511,8,9,102,84,1 367 455,19 706 437,9 119 807,34,35,mistral_table,mistral_table,no
923,ALIMENTARES,15,136,103,17 826,281 167,84 188,19,20,205,133,2 392 518,29 066 880,8 793 229,34,35,mistral_table,mistral_table,no
924,DIVERSAS,6,25,13,1 692,5 006,3 050,5,6,69,62,601 530,4 144 368,2 870 285,34,35,mistral_table,mistral_table,no
925,DEMAIS GÉNEROS,90,559,341,39 837,183 885,117 967,81,84,352,218,2 389 445,14 577 327,8 926 658,34,35,mistral_table,mistral_table,no
926,AQUÍO,37,153,74,12 841,183 354,53 204,35,41,201,119,1 634 596,45 698 539,15 971 514,34,35,mistral_table,mistral_table,no
927,AJURICABA,23,75,40,6 477,30 808,16 220,22,22,90,51,534 019,4 041 132,2 075 442,34,35,mistral_table,mistral_table,no
928,ALECRIM,26,58,12,2 387,13 075,6 909,28,28,58,16,238 659,793 320,477 018,34,35,mistral_table,mistral_table,no
929,ALEGRETE,66,1 010,700,126 411,2 359 744,744 350,81,94,1 923,1 538,12 304 590,405 098 086,92 598 586,34,35,mistral_table,mistral_table,no
930,ALPESTRE,14,72,47,3 812,14 423,8 404,17,19,60,26,301 873,1 621 905,1 177 006,34,35,mistral_table,mistral_table,no
931,ANTA GORDA,15,112,66,6 763,47 572,22 872,15,18,85,50,510 495,3 973 521,2 713 813,34,35,mistral_table,mistral_table,no
932,ANTONIO PRADO,67,1 000,744,96 576,1 347 282,470 020,53,62,1 059,901,7 694 594,117 971 643,44 703 439,34,35,mistral_table,mistral_table,no
933,ARATIBA,25,75,23,3 580,17 039,10 868,31,31,123,49,667 062,2 179 786,1 074 828,34,35,mistral_table,mistral_table,no
934,ARROIO DO MEIO,65,1 001,810,82 187,2 121 844,612 035,69,78,2 406,2 220,22 668 382,338 515 245,133 728 868,34,35,mistral_table,mistral_table,no
935,ARROIO DOS RATOS,26,298,227,27 059,391 543,167 867,25,27,450,303,4 650 361,69 868 718,29 312 841,34,35,mistral_table,mistral_table,no
936,ARROIO DO TIGRE,22,76,36,4 097,20 891,10 156,22,24,55,24,249 010,2 343 246,642 258,36,37,mistral_table,mistral_table,no
937,ARROIO GRANDE,22,182,116,13 863,152 324,39 916,24,30,200,142,1 961 407,49 290 090,11 195 820,36,37,mistral_table,mistral_table,no
938,ARVOREZINHA,44,184,98,18 793,211 926,70 647,42,48,223,116,1 112 642,11 124 788,6 072 548,36,37,mistral_table,mistral_table,no
939,AUGUSTO PESTANA,16,50,12,2 766,11 512,6 471,24,23,70,34,244 111,1 020 117,402 471,36,37,mistral_table,mistral_table,no
940,BARÃO DE COTEGIPE,13,88,56,7 185,98 258,31 371,8,8,107,90,524 128,19 557 185,7 903 060,36,37,mistral_table,mistral_table,no
941,BARRACÃO,10,71,38,3 958,20 680,16 038,12,13,81,59,342 884,1 272 551,858 222,36,37,mistral_table,mistral_table,no
942,BARRA DO RIBEIRO,38,1 044,832,103 588,596 089,413 796,17,23,924,847,7 155 054,70 542 229,34 176 899,36,37,mistral_table,mistral_table,no
943,BARROS CASSAL,17,73,45,4 378,21 661,13 465,18,19,51,21,356 206,920 802,604 754,36,37,mistral_table,mistral_table,no
944,BENTO GONÇALVES,363,11 621,9 676,1 445 020,17 002 321,7 735 817,299,365,12 937,11 125,129 909 715,1 665 195 768,845 837 150,36,37,mistral_table,mistral_table,no
945,BOA VISTA DO BURICA,24,127,81,10 529,68 773,37 403,17,19,121,86,765 942,7 141 754,3 434 859,36,37,mistral_table,mistral_table,no
946,BOM JESUS,46,767,635,58 843,465 953,213 931,27,34,619,530,3 983 048,42 144 460,26 750 121,36,37,mistral_table,mistral_table,no
