order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1001,MUÇUM,27,53,7,1 825,10 108,33,33,67,8,316 580,2 196 279,136,137,mistral_table,mistral_table,no
1002,NÃO-ME-TOQUE,55,175,84,14 230,55 718,55,55,142,58,1 077 098,3 822 896,136,137,mistral_table,mistral_table,no
1003,NONOAI,58,134,41,8 336,29 878,56,57,123,29,393 323,2 796 892,136,137,mistral_table,mistral_table,no
1004,NOVA ARAÇA,9,22,3,690,4 326,10,10,13,2,44 857,505 264,136,137,mistral_table,mistral_table,no
1005,NOVA BASSANO,26,42,11,3 496,12 892,22,22,35,8,125 807,773 927,136,137,mistral_table,mistral_table,no
1006,NOVA BRESCIA,10,33,6,1 101,6 128,18,18,37,6,161 934,982 391,136,137,mistral_table,mistral_table,no
1007,NOVA PALMA,9,17,5,965,3 669,13,14,33,8,176 143,846 027,136,137,mistral_table,mistral_table,no
1008,NOVA PETROPOLIS,46,136,56,11 594,47 228,49,50,149,56,870 700,3 948 252,136,137,mistral_table,mistral_table,no
1009,NOVA PRATA,112,305,141,23 631,78 937,105,108,249,106,1 565 835,6 075 149,136,137,mistral_table,mistral_table,no
1010,OSORIO,304,1 065,580,80 170,386 551,132,141,561,360,3 955 700,13 817 946,136,137,mistral_table,mistral_table,no
1011,PAIM FILHO,18,42,3,1 301,7 664,17,17,37,-,81 190,678 344,136,137,mistral_table,mistral_table,no
1012,PALMARES DO SUL,-,-,-,-,-,35,35,78,28,546 352,4 888 286,136,137,mistral_table,mistral_table,no
1013,PALMEIRA DAS MISSÕES,158,543,290,46 046,175 930,230,236,645,344,5 235 692,15 778 713,136,137,mistral_table,mistral_table,no
1014,PALMITINHO,13,30,7,1 387,6 622,25,25,47,4,110 441,707 854,136,137,mistral_table,mistral_table,no
1015,PANAMBI,89,337,206,31 754,111 273,100,102,369,202,2 714 745,12 230 021,136,137,mistral_table,mistral_table,no
1016,PARAI,13,24,5,1 139,3 758,18,19,37,12,173 333,779 711,136,137,mistral_table,mistral_table,no
1017,PAROBE,-,-,-,-,-,20,21,69,33,374 675,1 935 165,136,137,mistral_table,mistral_table,no
1018,PEDRO OSORIO,51,114,28,7 291,29 409,46,46,97,38,479 777,1 776 863,136,137,mistral_table,mistral_table,no
1019,PEJUÇARA,7,20,6,1 071,22 895,12,12,33,11,136 677,560 639,136,137,mistral_table,mistral_table,no
1020,PINHEIRO MACHADO,22,80,39,7 490,23 464,70,71,174,96,718 943,2 721 861,136,137,mistral_table,mistral_table,no
1021,PIRATINI,25,62,30,3 385,13 798,28,28,70,29,304 330,1 344 845,136,137,mistral_table,mistral_table,no
1022,PLANALTO,51,119,38,7 059,35 062,56,56,150,43,807 430,5 652 997,136,137,mistral_table,mistral_table,no
1023,PORTÃO,40,106,52,8 479,31 137,36,36,94,38,730 603,3 261 783,136,137,mistral_table,mistral_table,no
1024,PORTO LUCENA,28,79,27,4 542,20 205,40,40,121,59,777 464,2 740 549,136,137,mistral_table,mistral_table,no
1025,PORTO XAVIER,25,74,33,8 669,39 947,42,42,84,33,421 210,2 023 197,136,137,mistral_table,mistral_table,no
1026,PUTINGA,11,30,6,1 824,4 792,11,11,31,6,71 482,409 257,136,137,mistral_table,mistral_table,no
1027,QUARAI,62,195,93,14 752,52 271,46,47,117,62,572 539,2 074 095,136,137,mistral_table,mistral_table,no
1028,REDENTORA,20,48,9,1 794,8 438,22,23,39,13,261 247,837 867,136,137,mistral_table,mistral_table,no
1029,RESTINGA SECA,57,122,27,5 941,27 675,48,49,141,66,750 253,14 669 816,136,137,mistral_table,mistral_table,no
1030,RIO PARDO,177,534,293,48 632,171 834,176,180,530,270,4 091 828,12 822 822,138,139,mistral_table,mistral_table,no
1031,ROCA SALES,32,75,20,5 593,16 688,31,31,114,63,2 888 704,5 957 950,138,139,mistral_table,mistral_table,no
1032,RODEIO BONITO,45,84,20,4 508,24 326,37,37,82,24,323 194,1 969 052,138,139,mistral_table,mistral_table,no
1033,ROLANTE,50,126,47,5 967,22 481,28,31,92,41,584 401,1 969 162,138,139,mistral_table,mistral_table,no
1034,RONDA ALTA,60,131,28,5 924,37 774,71,73,207,79,2 235 508,7 884 318,138,139,mistral_table,mistral_table,no
1035,RONDINHA,31,64,8,2 297,16 206,20,20,48,11,203 568,767 397,138,139,mistral_table,mistral_table,no
1036,ROQUE GONZALES,25,54,20,4 189,14 049,23,24,55,21,381 389,1 660 393,138,139,mistral_table,mistral_table,no
1037,ROSARIO DO SUL,120,356,182,32 902,115 799,93,96,326,188,2 209 222,9 115 089,138,139,mistral_table,mistral_table,no
1038,SALTO DO JACUI,-,-,-,-,-,35,36,80,20,601 082,2 034 571,138,139,mistral_table,mistral_table,no
1039,SALVADOR DO SUL,18,41,18,3 315,11 532,26,26,48,6,427 351,1 456 057,138,139,mistral_table,mistral_table,no
1040,SANANDUVA,30,69,27,5 859,22 514,39,39,111,52,564 782,3 226 765,138,139,mistral_table,mistral_table,no
1041,SANTA BARBARA DO SUL,56,169,65,15 226,53 125,59,61,203,124,2 193 818,6 344 388,138,139,mistral_table,mistral_table,no
1042,SANTANA DA BOA VISTA,7,14,2,392,2 970,12,12,24,7,212 420,703 840,138,139,mistral_table,mistral_table,no
1043,SANTANA DO LIVRAMENTO,187,1 152,837,110 592,410 263,235,250,1 095,740,9 843 526,28 960 518,138,139,mistral_table,mistral_table,no
1044,SANTA ROSA,199,1 004,707,96 771,338 375,142,150,697,441,5 399 952,18 772 463,138,139,mistral_table,mistral_table,no
1045,SANTA VITORIA DO PALMAR,127,376,181,29 313,99 487,131,135,382,201,2 921 365,10 028 818,138,139,mistral_table,mistral_table,no
1046,SANTIAGO,146,437,203,34 565,156 005,154,158,515,259,2 772 784,11 852 417,138,139,mistral_table,mistral_table,no
1047,SANTO ANTONIO DA PATRULHA,102,287,137,28 540,87 884,100,103,262,123,1 800 215,8 888 635,138,139,mistral_table,mistral_table,no
1048,SANTO ANTONIO DAS MISSÕES,37,85,22,6 738,17 822,32,33,91,43,590 988,1 774 792,138,139,mistral_table,mistral_table,no
1049,SANTO AUGUSTO,52,174,78,16 221,72 282,48,48,149,61,910 960,3 154 436,138,139,mistral_table,mistral_table,no
1050,SANTO CRISTO,48,128,50,8 945,44 169,43,44,127,65,986 431,2 201 050,138,139,mistral_table,mistral_table,no
1051,SÃO BORJA,157,772,536,69 684,232 271,204,216,709,432,6 018 537,28 404 715,138,139,mistral_table,mistral_table,no
1052,SÃO FRANCISCO DE ASSIS,52,96,29,4 876,22 206,75,77,173,61,967 094,4 931 807,138,139,mistral_table,mistral_table,no
1053,SÃO FRANCISCO DE PAULA,85,241,107,16 296,60 186,54,58,292,110,2 089 541,8 797 733,138,139,mistral_table,mistral_table,no
1054,SÃO GABRIEL,162,524,294,45 115,171 778,273,283,846,470,6 197 536,20 641 513,138,139,mistral_table,mistral_table,no
1055,SÃO JERONIMO,169,465,212,28 641,150 586,78,80,181,71,896 560,4 896 956,138,139,mistral_table,mistral_table,no
1056,SÃO JOSE DO NORTE,43,110,51,6 413,29 745,81,82,206,96,1 268 578,4 359 544,138,139,mistral_table,mistral_table,no
1057,SÃO JOSE DO OURO,29,49,5,2 450,15 463,41,41,71,6,182 847,1 274 846,138,139,mistral_table,mistral_table,no
1058,SÃO LOURENÇO DO SUL,86,340,189,24 375,119 999,92,95,291,145,1 923 977,7 413 636,138,139,mistral_table,mistral_table,no
1059,SÃO LUIZ GONZAGA,164,522,300,47 201,161 304,131,134,448,284,3 677 947,16 005 778,138,139,mistral_table,mistral_table,no
1060,SÃO MARCOS,68,242,125,24 673,133 355,74,75,389,189,3 134 235,15 569 328,138,139,mistral_table,mistral_table,no
1061,SÃO MARTINHO,20,62,21,2 938,13 714,23,23,40,6,244 711,1 130 270,138,139,mistral_table,mistral_table,no
1062,SÃO NICOLAU,15,37,16,2 374,8 842,30,30,75,29,191 854,846 854,138,139,mistral_table,mistral_table,no
1063,SÃO PAULO DAS MISSÕES,19,45,10,3 200,11 969,22,22,47,9,219 043,1 014 543,138,139,mistral_table,mistral_table,no
1064,SÃO PEDRO DO SUL,69,168,59,10 106,32 487,60,60,128,47,1 036 630,2 884 940,138,139,mistral_table,mistral_table,no
1065,SÃO SEBASTIÃO DO CAI,91,317,173,32 200,84 209,89,93,251,109,1 738 752,7 490 187,138,139,mistral_table,mistral_table,no
1066,SÃO SEPE,74,261,126,18 201,61 694,115,116,380,212,2 588 306,8 361 452,138,139,mistral_table,mistral_table,no
1067,SÃO VALENTIM,43,111,23,5 789,25 054,41,41,86,14,198 764,1 857 708,138,139,mistral_table,mistral_table,no
1068,SÃO VICENTE DO SUL,20,40,7,2 074,11 031,14,14,30,10,61 512,635 381,138,139,mistral_table,mistral_table,no
1069,SAPIRANGA,80,335,208,35 490,119 028,119,122,361,167,2 733 524,11 390 833,138,139,mistral_table,mistral_table,no
1070,SAPUCAIA DO SUL,182,959,645,84 956,292 306,171,184,866,541,7 239 946,20 414 472,138,139,mistral_table,mistral_table,no
1071,SARANDI,118,363,164,25 486,99 296,129,131,336,156,2 823 349,9 849 889,138,139,mistral_table,mistral_table,no
1072,SEBERI,34,79,11,3 908,17 019,46,46,138,45,1 357 288,2 869 638,138,139,mistral_table,mistral_table,no
1073,SELBACH,16,33,9,1 916,10 014,21,21,45,18,395 107,1 347 201,138,139,mistral_table,mistral_table,no
1074,SERAFINA CORREA,39,176,84,13 246,42 507,44,44,102,23,642 068,2 288 245,138,139,mistral_table,mistral_table,no
1075,SERTAO,26,49,7,2 172,7 566,19,19,47,11,240 995,790 373,138,139,mistral_table,mistral_table,no
1076,SEVERIANO DE ALMEIDA,10,20,3,619,3 936,16,16,39,8,92 766,487 452,138,139,mistral_table,mistral_table,no
1077,SOBRADINHO,73,244,90,18 412,71 161,80,81,236,94,1 110 591,4 896 836,140,141,mistral_table,mistral_table,no
1078,SOLEDADE,113,407,205,35 061,133 508,124,126,368,171,2 270 216,10 404 196,140,141,mistral_table,mistral_table,no
1079,TAPEJARA,66,194,60,11 474,76 545,65,66,176,71,906 021,4 060 071,140,141,mistral_table,mistral_table,no
1080,TAPERA,65,167,70,12 688,50 465,67,70,172,78,921 359,4 205 582,140,141,mistral_table,mistral_table,no
1081,TAPES,83,229,81,15 785,63 648,63,64,203,110,1 235 239,6 255 845,140,141,mistral_table,mistral_table,no
1082,TAQUARA,178,614,363,70 585,241 079,125,130,404,214,3 800 063,22 518 433,140,141,mistral_table,mistral_table,no
1083,TAQUARI,89,243,98,20 931,79 068,67,68,180,94,885 757,5 108 546,140,141,mistral_table,mistral_table,no
1084,TAVARES,-,-,-,-,-,21,21,54,21,349 665,1 400 949,140,141,mistral_table,mistral_table,no
1085,TENENTE PORTELA,65,164,61,9 256,37 976,74,75,167,45,991 366,4 118 666,140,141,mistral_table,mistral_table,no
1086,TEUTONIA,-,-,-,-,-,63,66,151,21,440 872,3 054 006,140,141,mistral_table,mistral_table,no
1087,TORRES,205,849,464,64 914,354 474,236,248,1 158,728,5 710 798,28 406 166,140,141,mistral_table,mistral_table,no
1088,TRAMANDAI,202,785,389,49 573,222 641,163,166,681,391,3 576 980,18 321 574,140,141,mistral_table,mistral_table,no
1089,TRES CORGAS,21,76,32,10 291,40 970,41,41,85,26,913 662,4 101 163,140,141,mistral_table,mistral_table,no
1090,TRES DE MAIO,85,336,208,31 850,114 245,93,94,311,174,2 624 579,7 000 342,140,141,mistral_table,mistral_table,no
1091,TRES PASSOS,120,426,233,35 325,132 024,137,143,477,277,3 315 939,10 589 360,140,141,mistral_table,mistral_table,no
1092,TRIUNFO,38,230,178,11 370,49 270,79,87,474,364,3 623 617,17 525 182,140,141,mistral_table,mistral_table,no
1093,TUCUNDUVA,52,135,52,13 379,37 561,28,28,72,25,358 965,7 347 113,140,141,mistral_table,mistral_table,no
1094,TUPANCIRETÁ,75,193,67,13 645,47 154,87,88,207,73,1 445 440,5 141 424,140,141,mistral_table,mistral_table,no
1095,TUPARENDI,69,183,55,11 960,56 938,41,41,93,26,392 566,1 533 917,140,141,mistral_table,mistral_table,no
1096,VACARIA,266,969,555,88 583,306 475,218,225,942,576,6 294 963,24 274 721,140,141,mistral_table,mistral_table,no
1097,VENANCIO AIRES,144,422,199,37 514,111 250,182,188,540,260,3 410 663,12 439 597,140,141,mistral_table,mistral_table,no
1098,VERA CRUZ,26,60,26,4 878,18 598,31,32,68,30,617 344,1 975 962,140,141,mistral_table,mistral_table,no
1099,VERANOPOLIS,113,320,147,25 883,96 185,94,94,205,89,1 089 840,7 339 632,140,141,mistral_table,mistral_table,no
1100,VIADUTOS,12,22,-,1 094,9 886,29,31,61,18,272 205,1 079 566,140,141,mistral_table,mistral_table,no
1101,VICENTE DUTRA,7,16,1,423,4 638,11,11,24,2,50 829,506 355,140,141,mistral_table,mistral_table,no
1102,VICTOR GRAEFF,13,25,8,1 782,8 099,21,21,44,12,203 915,893 909,140,141,mistral_table,mistral_table,no
