order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1399,MAQ. E EQUIP. DE USO INDUSTRIAL,396,6 220,2 594,2 274 965,32 264 296,31 134 960,401,449,6 843,3 649,170 221 529,2 708 018 491,2 580 056 626,136,137,mistral_table,pdf_text_layout,no
1400,COMBUSTÍVEIS E LUBRIFICANTES,90,2 678,1 029,799 696,150 101 074,149 840 483,47,92,2 357,1 361,62 744 092,20 511 426 519,20 464 066 369,136,137,mistral_table,pdf_text_layout,no
1401,"PAPELARIAS, LIVRARIAS",347,4 378,2 042,883 284,21 661 715,21 498 782,320,384,8 036,4 444,129 536 914,3 495 481 802,3 377 756 481,136,137,mistral_table,pdf_text_layout,no
1402,MERC. EM GERAL - INC. ALIMENTICIOS,45,2 942,1 668,675 218,31 911 217,31 312 840,17,24,1 729,965,66 842 726,2 768 672 362,2 600 655 250,136,137,mistral_table,pdf_text_layout,no
1403,MERC. EM GERAL - EXC. ALIMENTICIOS,39,341,1 191,51 909,1 187 616,1 186 826,36,44,1 217,876,29 853 149,577 713 050,535 038 401,136,137,mistral_table,pdf_text_layout,no
1404,ARTIGOS DIVERSOS,576,5 539,2 787,1 078 070,20 312 976,20 081 897,701,779,7 913,4 980,115 127 314,2 269 189 472,2 226 591 882,136,137,mistral_table,pdf_text_layout,no
1405,ARTIGOS USADOS,658,5 915,2 292,755 439,16 245 191,16 092 281,518,540,5 575,3 407,64 868 787,1 648 096 506,1 632 553 954,136,137,mistral_table,pdf_text_layout,no
1406,SÃO PAULO,57 871,378 253,182 484,64 613 520,1 291 302 056,1 278 261 719,54 790,60 659,464 594,265 065,6 269 289 547,120 928 221 941,118 989 697 628,136,137,mistral_table,pdf_text_layout,no
1407,COMERCIO VAREJISTA,49 328,250 837,137 544,33 646 591,582 323 572,576 238 690,47 188,51 557,314 017,193 915,3 282 702 693,51 290 052 251,50 470 849 605,136,137,mistral_table,pdf_text_layout,no
1408,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",14 717,34 254,9 537,3 069 252,44 602 520,44 439 461,14 701,15 066,48 425,20 335,355 839 651,3 902 214 845,3 833 867 452,136,137,mistral_table,pdf_text_layout,no
1409,"PROD. FARMACÑUTOS, ODONT. E VETER",2 769,14 852,8 571,1 757 914,18 387 377,18 225 611,3 042,3 285,18 006,11 240,156 953 969,1 578 043 546,1 559 551 149,136,137,mistral_table,pdf_text_layout,no
1410,"TECIDOS, VESTUARIO E ARMARINHO",10 079,49 450,28 927,5 640 194,59 167 560,58 949 902,9 419,10 795,57 628,36 812,539 002 388,5 315 718 527,5 287 389 415,136,137,mistral_table,pdf_text_layout,no
1411,"TECIDOS, APARELHOS ELETR. USO DOMEST",2 978,18 504,10 065,2 839 253,47 632 944,47 110 329,2 402,3 053,20 953,12 950,296 237 101,2 541 781 218,2 508 274 188,136,137,mistral_table,pdf_text_layout,no
1412,"FERRAGENS, MAT. ELETR. E ELECTRONICO",4 018,24 531,11 731,3 455 610,55 540 511,55 010 305,4 198,4 539,27 637,16 100,296 597-052,4 422 968 243,4 355 450 014,136,137,mistral_table,pdf_text_layout,no
1413,"VEICULOS NOVOS E USADOS, PECAS",2 928,16 729,9 040,3 332 452,67 619 430,86 654 577,3 606,3 846,29 390,14 983,464 722 755,9 396 372 954,9 107 266 397,136,137,mistral_table,pdf_text_layout,no
1414,MAQ. E EQUIP. DE USO INDUSTRIAL,793,8 472,4 127,2 538 974,35 989 296,34 702 941,963,1 031,8 051,4 250,134 587 16S,2 465 198 319,2 365 051 791,136,137,mistral_table,pdf_text_layout,no
1415,COMBUSTÍVEIS E LUBRIFICANTES,1 640,13 742,8 722,1 709 868,77 673 210,77 198 077,582,1. 616,15 073,11 029,180 230 580,5 728 966 277,5 688 329 884,136,137,mistral_table,pdf_text_layout,no
1416,"PAPELARIAS, LIVRARIAS",2 439,10 306,5 059,1 360 430,11 728 915,11 656 913,621,1 791,8 317,4 848,84 621 295,725 396 793,715 665 178,136,137,mistral_table,pdf_text_layout,no
1417,MERC. EM GERAL - INC. ALIMENTICIOS,846,27 992,24 225,3 433 608,88 393 615,88 168 612,384,725,40 975,36 633,368 594 711,10 108 002 161,10 082 637 596,136,137,mistral_table,pdf_text_layout,no
1418,MERC. EM GERAL - EXC. ALIMENTICIOS,405,10 334,8 177,2 028 804,30 829 102,30 037 921,103,200,15 737,12 045,178 854 800,3 036 493 630,2 972 170 749,136,137,mistral_table,pdf_text_layout,no
1419,ARTIGOS DIVERSOS,4 653,18 034,8 924,2 316 200,22 937 411,22 013 880,4 664,100,22 247,11 998,214 714 113,1 940 947 697,1 867 666 879,136,137,mistral_table,pdf_text_layout,no
1420,ARTIGOS USADOS,563,1 637,539,166 033,2 021 677,2 010 161,503,510,1 578,692,11 747 113,127 948 041,127 528 913-,136,137,mistral_table,pdf_text_layout,no
1421,COMERCIO ATACADISTA,7 606,88 820,42 976,18 996 729,704 978 484,702 023 029,7 602,8 536,114 827,69 663,963 706 352,69 585 180 900,68 518 848 023,136,137,mistral_table,pdf_text_layout,no
1422,PRODUTOS EXTRATIVOS E ADROPECUARIOS,95,929,316,206 797,11 068 687,10 934 014,254,263,2 272,1 073,46 078 081,2 483 071 498,2 473 606 339,136,137,mistral_table,pdf_text_layout,no
1423,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",2 167,20 467,10 697,3 624 511,233 102 691,231 834 946,1 634,1 915,23 886,16 596,350 475 029,13 782 215 284,13 675 971 649,136,137,mistral_table,pdf_text_layout,no
1424,"PROD. FARMACÑUTOS, ODONT. E VETER",460,7 689,3 577,1 976 506,55 626 041,54 659 905,48',537,10 882,6 747,204 690 888,5 218 224 925,s 118 992 665,136,137,mistral_table,pdf_text_layout,no
1425,"TECIDOS, VESTUARIO E ARMARINHO",1 180,10 380,6 308,1 662 170,47 081 820,46 679 255,547,7U,16 678,10 849,205 291 711,6 006 410 .844,5 949 108 862,136,137,mistral_table,pdf_text_layout,no
1426,MAQ. E APARELHOS ELETR. USO DOMEST,2 345,2 245,1 012,600 935,13 818 300,24 920 104,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1427,"FERRAGENS, MAT. ELETR. E ELECTRONICO",1 297,17 923,7 871,4 118 717,98 482 116,97 815 820,1 376,1 521,22 108,12 171,410 365 226,9 551 647 927,9 362 836 950,136,137,mistral_table,pdf_text_layout,no
1428,"VEICULOS NOVOS E USADOS, PECAS",300,4 145,2 038,1 133 783,31 637 981,31 208 054,334,365,7 400,4 213,135 296 881,3 561 780 738,3 528 366 952,136,137,mistral_table,pdf_text_layout,no
1429,MAQ. E EQUIP. DE USO INDUSTRIAL,377,6 070,2 472,2 198 483,32 389 258,30 274 372,376,421,6 519,3 450,163 301 941,2 583 782 273,2 459 959 523,136,137,mistral_table,pdf_text_layout,no
1430,COMBUSTÍVEIS E LUBRIFICANTES,55,1 327,820,496 959,91 557 412,91 495 279,35,43,1 359,720,39 028 840,13 975 372 966,13 928 382 327,136,137,mistral_table,pdf_text_layout,no
1431,"PAPELARIAS, LIVRARIAS",329,4 218,1 957,865 316,21 017 523,20 854 590,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1432,MERC. EM GERAL - INC. ALIMENTICIOS,38,2 489,1 248,612 713,29 400 876,28 803 700,16,20,1 518,771,61 908 803,2 614 083 199,2 446 316 925,136,137,mistral_table,pdf_text_layout,no
1433,MERC. EM GERAL - EXC. ALIMENTICIOS,29,341,191,51 909,1 187 618,1 186 826,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1434,ARTIGOS DIVERSOS,554,5 405,2 706,1 061 724,20 059 409,19 832 567,649,723,7 299·,530,108 233 747,2 054 061 686,2 013 676 608,136,137,mistral_table,pdf_text_layout,no
1435,ARTIGOS USADOS,557,4 561,1 863,584 206,11 718 752,11 653 597,404,422,4 096,450,A6 295 378,1 149 100 465,1 137 784 937,136,137,mistral_table,pdf_text_layout,no
1436,AMERICANA,864,4 435,2 540,445 429,8 062 434,7 981 378,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1437,COMERCIO VAREJISTA,806,3 968,2 251,403 969,7 340 263,7 259 620,895,1 011,427,3 604,44 563 515,733 367 179,728 443 961,136,137,mistral_table,pdf_text_layout,no
1438,"TECIDOS, VESTUARIO E ARMARINHO",243,1 075,623,95 995,1 149 999,1 149 839,243,275,479,1 022,10 105 010,135 350 756,135 027 506,136,137,mistral_table,pdf_text_layout,no
1439,"VEICULOS NOVOS E USADOS, PECAS",44,289,127,61 144,902 022,888 122,60,68 378,7,160 741,144 370,385 142,891 312,136,137,mistral_table,mistral_markdown,no
1440,MERC. EM GERAL - INC. ALIMENTICIOS,36,463,389,45 076,1 282 711,1 282 553,15,28,507,447,4 274 282,109 932 736,109 897 268,136,137,mistral_table,pdf_text_layout,no
1441,DEMAIS GENEROS,463,2 141,1 112,221 753,4 005 531,3 939 106,577,640,2 896,757,23 023 482,343 713 302,340 627 875,136,137,mistral_table,pdf_text_layout,no
1442,COMERCIO ATACADISTA,53,435,285,38 995,722 171,721 758,51,62,541 388,739 992,213 142,851 210,425 456,136,137,mistral_table,pdf_text_tokens,no
1443,ARACATUBA,878,4 735,2 472,506 226,10 063 533,9 981 391,954,1 099,6 482,3 955,62 714 665,134 382 A53,1 117 027 023,136,137,mistral_table,pdf_text_layout,no
1444,COMERCIO VAREJISTA,806,4 077,2 300,392 248,8 773 470,8 695 757,898,1 022,692,3 549,51 318 466,960 446 961,944 808 269,136,137,mistral_table,pdf_text_layout,no
1445,"VEICULOS NOVOS E USADOS, PECAS",44,308,175,44 014,1 687 131,1 674 286,89 101,884 389,9,417 294,169 821,657 161,125 521,136,137,mistral_table,mistral_markdown,no
1446,COMBUSTÍVEIS E LUBRIFICANTES,32,264,171,29 662,1 163 407,1 154 025,34,45,323,245,3 493 717,110 961 873,110 166 155,136,137,mistral_table,pdf_text_layout,no
1447,MERC. EM GERAL - INC. ALIMENTICIOS,35,629,521,35 109,1 435 579,1 455 032,10,17,555,530,5 351 337,177 693 981,177 A97 517,136,137,mistral_table,pdf_text_layout,no
1448,DEMAIS GENEROS,695,2 876,1 433,263 563,4 467 353,4 412 434,765,859,3 930,385,33 056 118,501 969 450,A96 019 C'76,136,137,mistral_table,pdf_text_layout,no
1449,COMERCIO ATACADISTA,49,371,172,56 342,1 290 063,1 285 634,56,70,615,406,8 209 021,173 935 492,172 218 754,136,137,mistral_table,pdf_text_layout,no
1450,ARARAGUARA,991,5 066,2 710,667 668,12 336 058,12 291 754,071,1 220,680,134,62 020 925,063 812 944,047 206 864,136,137,mistral_table,pdf_text_layout,no
1451,COMERCIO VAREJISTA,917,4 347,2 491,503 574,9 375 451,9 334 898,1 036,155,056,3 865,51 508 120,924 376 435,909 930 829,136,137,mistral_table,pdf_text_layout,no
1452,"PROD. FARMACÑUTOS, ODONT. E VETER",50,349,208,54 237,894 027,890 027,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1453,"VEICULOS NOVOS E USADOS, PECAS",53,294,167,44 287,1 620 008,1 610 026,110,119 677,7,066 171,167 084,559 161,867 888,136,137,mistral_table,mistral_markdown,no
1454,MERC. EM GERAL - INC. ALIMENTICIOS,26,535,437,74 067,1 496 868,1 492 595,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1455,DEMAIS GENEROS,788,3 169,1 679,330 983,5 364 548,5 342 171,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1456,COMERCIO ATACADISTA,52,404,207,91 789,2 960 607,2 956 856,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1457,BAURU,1 162,8 283,4 842,1 148 675,31 195 237,31 045 027,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1458,COMERCIO VAREJISTA,983,6 268,3 997,730 454,14 034 741,13 929 535,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1459,"VEICULOS NOVOS E USADOS, PECAS",63,430,206,73 048,2 534 631,2 516 828,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1460,COMBUSTÍVEIS E LUBRIFICANTES,56,406,261,45 527,1 744 889,1 732 747,,,,,,,,136,137,mistral_table,mistral_markdown_partial,yes
1461,MERC. EM GERAL,,,,,,,8,35,1 398,1 346,11 953 585,353 585 997,353 487 116,138,139,tesseract_por_review_partial,pdf_text_layout,yes
1462,DEMAIS GENEROS,831,4 322,2 601,512 903,7 124 408,7 065 299,830,970,5 601,3 692,49 442 179,600 343 511,590 749 515,138,139,mistral_table,pdf_text_layout,no
1463,COMERCIO ATACADISTA,154,1 585,825,310 809,17 160 496,17 115 492,113,161,1 825,1 258,32 113 331,2 470 424 825,2 461 340 457,138,139,mistral_table,pdf_text_layout,no
1464,BRAGANÇA PAULISTA,844,2 946,1 156,241 699,5 369 242,5 341 720,894,950,3 504,1 750,25 624 021,477 014 692,472 958 080,138,139,mistral_table,pdf_text_layout,no
1465,COMERCIO VAREJISTA,780,2 629,1 062,196 266,4 458 553,4 431 777,849,902,3 241,1 599,23 161 558,392 733 543,389 302 714,138,139,mistral_table,pdf_text_layout,no
1466,"VEICULOS NOVOS E USADOS, PECAS",39,183,85,25 289,880 564,873 345,46,53,298,141,3 365 654,73 626 283,72 416 299,138,139,mistral_table,pdf_text_layout,no
1467,COMBUSTIVEIS E LUBRIFICANTES,25,128,69,11 248,589 693,586 555,20,24,146,100,1 050 352,so 586 855,50 359 116,138,139,mistral_table,pdf_text_layout,no
1468,MERC. EM GERAL - INC. ALIMENTICIOS,11,258,209,25 811,624 514,624 514,10,15,389,314,2 785 773,90 697 499,90 645 975,138,139,mistral_table,pdf_text_layout,no
1469,DEMAIS GENEROS,705,2 060,699,133 918,2 363 782,2 347 363,773,810,2 408,1 044,15 959 779,177 822 906,175 881 324,138,139,mistral_table,pdf_text_layout,no
1470,COMERCIO ATACADISTA,58,252,94,27 150,910 689,909 943,45,47,263,151,2 462 463,84 281 149,83 655 366,138,139,mistral_table,pdf_text_layout,no
1471,CAMPINAS,3 674,27 576,16 246,4 037 732,84 261 603,83 452 491,3 585,4 117,34 106,21 858,402 856 108,8 868 707 108,8 770 627 167,138,139,mistral_table,pdf_text_layout,no
1472,COMERCIO VAREJISTA,3 143,21 662,13 565,2 773 929,46 985 494,46 650 189,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1473,MAQ. E APARELHOS ELETR. USO DOMEST,183,1 621,911,236 925,3 276 071,3 248 951,135 187,1 606,1 140,16,894 349,615 588 371,612 307 218,138,139,mistral_table,pdf_text_layout,no
1474,"VEICULOS NOVOS E USADOS, PECAS",167,1 301,674,221 015,5 799 963,5 716 123,267 296,2 967,1 462,46,810 352,706 273 206,683 035 653,138,139,mistral_table,pdf_text_layout,no
1475,MERC. EM GERAL - INC. ALIMENTICIOS,82,2 666,2 251,331 752,8 200 855,8 192 050,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1476,DEMAIS GENEROS,2 711,16 074,9 729,1 984 237,29 708 605,29 493 065,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1477,COMERCIO ATACADISTA,471,4 590,2 563,810 247,37 276 109,36 802 302,458,539,6 190,4 085,93 853 263,3 743 207 133,3 718 277 808,138,139,mistral_table,pdf_text_layout,no
1478,CARAPICUIBA,478,1 599,640,120 749,2 031 977,2 026 894,515,535,2 133,1 140,15 219 703,182 662 973,181 853 911,138,139,mistral_table,pdf_text_layout,no
1479,COMERCIO VAREJISTA,473,1 543,610,116 511,1 960 103,1 955 020,509,529,2 066,1 091,14 465 813,176 457 241,175 648 179,138,139,mistral_table,pdf_text_layout,no
1480,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",250,547,87,32 458,447 682,447 033,259,261,660,212,3 693 873,30 330 259,29 867 251,138,139,mistral_table,pdf_text_layout,no
1481,MERC. EM GERAL - INC. ALIMENTICIOS,33,1 110,929,98 976,2 630 833,2 614 661,9,10,. 77,53,1 181 545,29 069 121,28 850 204,138,139,mistral_table,pdf_text_layout,no
1482,MERC. EM GERAL - INC. ALIMENTICIOS,26,244,183,21 272,597 783,597 783,21,27,442,390,3 180 307,66 575 406,66 575 406,138,139,mistral_table,pdf_text_layout,no
1483,DEMAIS GENEROS,188,685,298,55 197,559 619,557 318,,,,,,,,138,139,mistral_table,missing,yes
1484,COMERCIO ATACADISTA,5,56,30,4 238,71 874,71 874,,,,,,,,138,139,mistral_table,missing,yes
1485,DIADEMA,746,4 053,1 914,627 296,19 156 517,19 042 235,935,998,968,4 015,84 175 594,1 902 040 976,879 339 827,138,139,mistral_table,pdf_text_layout,no
1486,COMERCIO VAREJISTA,698,3 308,1 687,386 841,9 655 249,9 640 159,855,898 306,3 211,50,571 892,867 242 737,847 353 048,138,139,mistral_table,pdf_text_layout,no
1487,"VEICULOS NOVOS E USADOS, PECAS",37,242,101,53 124,1 640 260,1 637 550,51,51,647 351,9,168 970,192 933 163,187 694 950,138,139,mistral_table,pdf_text_layout,no
1488,COMBUSTIVEIS E LUBRIFICANTES,29,198,135,22 232,1 329 525,1 327 491,26,27,345 266,4,126 733,152 931 832,152 657 011,138,139,mistral_table,pdf_text_layout,no
1489,MERC. EM GERAL - INC. ALIMENTICIOS,21,572,490,58 469,2 172 094,2 169 015,6,15,990 908,8,283 658,184 481 059,184 437 647,138,139,mistral_table,pdf_text_layout,no
1490,DEMAIS GENEROS,611,2 286,961,253 016,4 513 370,4 506 103,,,,,,,,138,139,mistral_table,missing,yes
1491,COMERCIO ATACADISTA,44,595,227,171 290,9 501 268,9 402 076,80,95,1 510,739,28 514 875,034 798 239,031 986 779,138,139,mistral_table,pdf_text_layout,no
1492,EMBU,254,786,280,76 807,1 413 329,1 407 769,347 358,1,356 699,333 900,132 091,488 131,360 064,138,139,mistral_table,pdf_text_tokens,no
1493,COMERCIO VAREJISTA,251,759,266,71 367,1 337 805,1 332 245,339 349,311 681,8,758 862,126 591,944 125,957 707,138,139,mistral_table,pdf_text_tokens,no
1494,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",95,167,21,13 166,133 125,129 594,151,154,385 126,2 548 756,19 306 436,19,134 945,138,139,mistral_table,pdf_text_layout,no
1495,COMBUSTIVEIS E LUBRIFICANTES,6,61,39,6 834,368 975,368 891,3,7 104,98,807 551,44 875 957,44,668 223,138,139,mistral_table,pdf_text_layout,no
1496,MERC. EM GERAL - INC. ALIMENTICIOS,8,135,115,11 912,437 878,437 878,,,,,,,,138,139,mistral_table,missing,yes
1497,DEMAIS GENEROS,142,396,91,39 455,397 827,395 882,181,182,565 216,3 898 706,27 873 549,27,658 491,138,139,mistral_table,pdf_text_layout,no
1498,COMERCIO ATACADISTA,3,27,14,5 440,75 524,75 524,8,45,18,575 038,499 544,5,402 357,138,139,mistral_table,pdf_text_tokens,no
1499,FRANCA,1 318,5 319,2 649,552 194,10 285 254,10 152 311,1 542,698,230,4 103,63 311 843,087 833 783,075 484 198,138,139,mistral_table,pdf_text_layout,no
1500,COMERCIO VAREJISTA,1 222,4 729,2 455,464 859,8 507 997,8 414 862,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1501,"TECIDOS, VESTUARIO E ARMARIRHO",236,943,569,81 785,840 959,835 468,329,358,1 376 843,10 624,752 103,857 035,103 408 095,138,139,mistral_table,pdf_text_layout,no
1502,"VEICULOS NOVOS E USADOS, PECAS",48,278,148,37 280,961 235,941 215,84,89,474 216,4 931,498 127,750 307,125 813 429,138,139,mistral_table,pdf_text_layout,no
1503,MERC. EM GERAL - INC. ALIMENTICIOS,35,541,434,55 645,1 235 275,1 215 672,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1504,DEMAIS GENEROS,903,2 967,1 304,290 149,5 470 528,5 422 507,1 021,1 093 784,2 029,30 588,728 472,318 421,467 237 664,138,139,mistral_table,pdf_text_layout,no
1505,COMERCIO ATACADISTA,79,424,175,57 486,1 777 257,1 737 449,83,103,634 305,576 285,285 266,655 280,493 694,138,139,mistral_table,pdf_text_tokens,no
1506,GUARUJA,679,2 904,1 445,274 068,6 066 937,6 020 311,733,788,4 438,2 890,30 959 704,588 311 573,584 444 235,138,139,mistral_table,pdf_text_layout,no
1507,COMERCIO VAREJISTA,659,2 791,1 400,243 813,4 712 196,4 665 570,715,768,4 218,2 745,28 880 236,544 748 347,541 273 238,138,139,mistral_table,pdf_text_layout,no
1508,"FERNAGENS, MAT. ELETR. E ELETRONICO",62,402,180,39 044,568 252,567 490,91,96,534,325,3 807 241,53 571 786,53 433 715,138,139,mistral_table,pdf_text_layout,no
1509,COMBUSTIVEIS E LUBRIFICANTES,20,195,123,21 830,793 632,779 124,18,21,181,136,1 824 286,102 561 759,101 696 677,138,139,mistral_table,pdf_text_layout,no
1510,MERC. EM GERAL - INC. ALIMENTICIOS,22,552,451,60 401,1 782 988,1 762 022,18,29,1 148,002,6 975 115,224 244 572,223 989 630,138,139,mistral_table,pdf_text_layout,no
1511,DEMAIS GENEROS,555,1 642,646,122 538,1 567 324,1 556 934,588,622,2 355,282,16 273 594,164 370 230,162 153 216,138,139,mistral_table,pdf_text_layout,no
1512,COMERCIO ATACADISTA,10,79,43,24 436,1 354 741,1 354 741,18,20,220,145,2 079 468,43 563 226,43 170 997,138,139,mistral_table,pdf_text_layout,no
1513,GUARULHOS,2 262,10 462,4 949,1 227 473,31 886 977,31 698 040,2 653,2 812,15 123,9 228,137 146 870,058 914 661,5 026 58A 452,138,139,mistral_table,pdf_text_layout,no
1514,COMERCIO VAREJISTA,2 140,8 537,4 197,879 036,19 451 035,19 295 122,2 512,2 633,12 101,7 164,97 234 643 716,393 880 689,363 7Ba,138,139,mistral_table,pdf_text_layout,no
1515,"VEICULOS NOVOS E USADOS, PECAS",108,698,291,97 736,2 897 866,2 857 233,197,206,1 157,627,15 795 751 453,907 251 436,460 379,138,139,mistral_table,pdf_text_layout,no
1516,COMBUSTIVEIS E LUBRIFICANTES,81,600,380,73 854,3 416 182,3 405 077,7q,85,903,708,9 905 579 354,408 934 351,150 391,138,139,mistral_table,pdf_text_layout,no
1517,MERC. EM GERAL - INC. ALIMENTICIOS,51,1 485,1 261,162 095,3 766 407,3 765 783,29,48,1 457,1 381,11 996 294 265,145 825 264,629 159,138,139,mistral_table,pdf_text_layout,no
1518,DEMAIS GENEROS,1 900,5 754,2 265,545 351,9 368 580,9 267 029,2 208,2 294,8 584,4 448,59 537 019 642,931 870 637,123 859,138,139,mistral_table,pdf_text_layout,no
1519,COMERCIO ATACADISTA,111,1 692,734,297 661,12 435 942,12 402 918,141,168,2 755,2 064,36 360 909,3 342 045 922,3 337 220 664,138,139,mistral_table,pdf_text_layout,no
1520,ITAPETININGA,567,2 804,1 371,248 648,5 001 861,4 974 525,678,737,3 826,2 383,26 046 288,440 874 521,434 954 451,138,139,mistral_table,pdf_text_layout,no
1521,COMERCIO VAREJISTA,536,2 519,1 281,212 632,4 848 164,4 823 655,656 710,3 590,2 229,23,681 712 400,239 860,395 792 969,138,139,mistral_table,pdf_text_layout,no
1522,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",202,489,126,30 381,424 941,424 461,228 242,856 457,4,698 470,64,978 282,63 377 684,138,139,mistral_table,pdf_text_layout,no
1523,"VEICULOS NOVOS E USADOS, PECAS",36,230,117,27 882,1 011 968,1 002 832,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1524,COMBUSTIVEIS E LUBRIFICANTES,23,163,95,15 357,634 137,632 626,,,,,,,,138,139,mistral_table,pdf_text_tokens_partial,yes
1525,DEMAIS GÉNEROS,275,1 637,943,138 912,2 577 118,2 563 736,339,376,2 060,1 330,13 384 283,204 462 076,203 007 994,140,141,mistral_table,mistral_table,no
1526,COMERCIO ATACADISTA,22,171,88,16 032,353 697,350 870,22,24,213,154,2 126 757,40 634 661,39 161 482,140,141,mistral_table,mistral_table,no
1527,JACAREI,654,2 753,1 325,281 575,6 158 242,6 119 272,792,871,3 913,2 261,27 401 031,541 076 578,534 795 857,140,141,mistral_table,mistral_table,no
1528,COMERCIO VAREJISTA,619,2 413,1 195,220 839,4 869 624,4 847 665,763,934,3 499,2 035,22 791 086,421 517 112,416 824 783,140,141,mistral_table,mistral_table,no
1529,"VEICULOS NOVOS E USADOS, PECAS",26,143,60,24 425,948 906,944 825,50,52,272,147,2 336 650,78 986 723,77 422 737,140,141,mistral_table,mistral_table,no
1530,COMBUSTÍVEIS E LUBRIFICANTES,27,174,105,16 574,921 183,917 789,27,30,218,153,1 883 427,77 287 584,75 997 678,140,141,mistral_table,mistral_table,no
