order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
182,MONTES ALTOS,13,51,26,1 603,9 653,15,15,46,16,345 130,1 110 700,178,179,mistral_table,mistral_table,no
183,MORROS,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),178,179,mistral_table,mistral_table,no
184,OLHO D'AQUA DAS CUNHÃS,2,(B),(A),(X),(A),4,4,9,4,44 081,194 000,178,179,mistral_table,mistral_table,no
185,PAÇO DO LUMIAR,15,89,45,4 044,20 202,21,21,54,32,234 540,1 326 900,178,179,mistral_table,mistral_table,no
186,PARAIBANO,11,33,14,1 596,6 311,15,15,45,27,345 200,1 155 400,178,179,mistral_table,mistral_table,no
187,PARNARANA,10,29,11,800,4 341,11,11,29,12,143 840,431 240,178,179,mistral_table,mistral_table,no
188,PASSAGEM FRANCA,5,11,6,580,2 210,6,6,18,8,106 640,404 078,178,179,mistral_table,mistral_table,no
189,PASTOS BONS,7,23,8,1 286,4 229,6,6,17,8,178 100,432 800,178,179,mistral_table,mistral_table,no
190,PAULO RAMOS,6,17,5,862,2 660,8,8,24,8,22 500,122 000,178,179,mistral_table,mistral_table,no
191,PEDREIRAS,74,253,125,15 146,63 945,73,74,271,157,1 943 509,7 700 074,178,179,mistral_table,mistral_table,no
192,PENALVA,-,-,-,-,-,4,4,13,8,53 000,165 000,178,179,mistral_table,mistral_table,no
193,PERI MIRIM,1,(A),(A),(X),(A),-,-,-,-,-,-,178,179,mistral_table,mistral_table,no
194,PINDARE MIRIM,13,48,30,4 205,14 996,32,34,122,73,755 339,2 049 471,178,179,mistral_table,mistral_table,no
195,PINHEIRO,64,218,105,12 990,49 168,79,81,251,156,1 005 778,3 569 039,178,179,mistral_table,mistral_table,no
196,PIO XII,3,11,7,639,2 103,10,11,43,23,247 535,805 791,178,179,mistral_table,mistral_table,no
197,PIRAPEMAS,-,-,-,-,-,1,1,(A),(A),(X),(A),178,179,mistral_table,mistral_table,no
198,POÇÃO DE PEDRAS,10,31,15,2 505,10 306,2,2,(B),(A),(X),(B),178,179,mistral_table,mistral_table,no
199,PORTO FRANCO,24,67,31,4 562,22 690,34,35,121,64,926 483,3 914 883,178,179,mistral_table,mistral_table,no
200,PRESIDENTE DUTRA,40,262,198,19 703,59 805,45,46,161,96,1 151 650,5 680 426,178,179,mistral_table,mistral_table,no
201,PRESIDENTE VARGAS,1,(A),(A),(X),(A),2,2,(B),(A),(X),(A),178,179,mistral_table,mistral_table,no
202,PRIMEIRA CRUZ,4,10,6,785,2 523,-,-,-,-,-,-,178,179,mistral_table,mistral_table,no
203,RIACHÃO,11,31,17,1 046,6 156,13,13,42,26,117 160,680 800,178,179,mistral_table,mistral_table,no
204,ROSARIO,16,49,22,3 012,11 580,24,24,93,48,499 192,1 366 305,178,179,mistral_table,mistral_table,no
205,SAMBAIBA,3,6,3,237,790,2,2,(A),(A),(X),(A),178,179,mistral_table,mistral_table,no
206,SANTA HELENA,9,21,7,1 312,7 597,14,14,37,17,130 800,645 300,178,179,mistral_table,mistral_table,no
207,SANTA INES,95,318,169,22 516,95 292,247,247,761,436,5 447 001,22 904 431,178,179,mistral_table,mistral_table,no
208,SANTA QUITERIA DO MARANHÃO,6,18,7,714,6 665,11,11,40,24,166 320,937 940,178,179,mistral_table,mistral_table,no
209,SANTA RITA,7,25,13,884,3 481,14,14,44,25,134 186,412 683,178,179,mistral_table,mistral_table,no
210,SANTO ANTONIO DOS LOPES,4,13,8,887,2 427,-,1,(A),(A),(X),(A),178,179,mistral_table,mistral_table,no
211,SÃO BENEDITO DO RIO PRETO,6,11,-,538,4 695,7,7,18,10,45 720,1 082 000,178,179,mistral_table,mistral_table,no
212,SÃO BENTO,7,18,10,1 261,4 046,10,10,46,29,315 000,894 455,178,179,mistral_table,mistral_table,no
213,SÃO BERNARDO,6,13,8,746,1 878,7,7,28,8,123 300,884 000,178,179,mistral_table,mistral_table,no
214,SÃO DOMINGOS DO MARANHÃO,7,18,10,1 470,4 840,7,7,18,8,55 210,483 900,178,179,mistral_table,mistral_table,no
215,SÃO FELIX DE BALSAS,3,9,2,86,450,4,4,13,2,17 120,121 500,178,179,mistral_table,mistral_table,no
216,SÃO FRANCISCO DO MARANHÃO,3,4,1,90,400,-,-,-,-,-,-,178,179,mistral_table,mistral_table,no
217,SÃO JOÃO BATISTA,2,(A),(A),(X),(A),4,4,13,6,42 100,187 600,178,179,mistral_table,mistral_table,no
218,SÃO JOÃO DOS PATOS,51,175,103,10 207,34 512,47,48,150,91,1 028 788,3 178 290,178,179,mistral_table,mistral_table,no
219,SÃO JOSE DE RIBAMAR,16,49,16,2 302,12 055,35,35,127,71,709 748,3 088 493,178,179,mistral_table,mistral_table,no
220,SÃO LUIS GONZAGA DO MARANHÃO,1,(A),(A),(X),(A),2,2,(B),(A),(X),(A),178,179,mistral_table,mistral_table,no
221,SÃO MATEUS DO MARANHÃO,5,16,9,826,3 343,4,5,23,17,131 861,408 619,178,179,mistral_table,mistral_table,no
222,SÃO RAIMUNDO DAS MANGABEIRAS,20,69,31,1 748,6 246,11,11,34,16,88 400,425 580,178,179,mistral_table,mistral_table,no
223,SÃO VICENTE FERRER,-,-,-,-,-,1,1,(A),(A),(X),(A),178,179,mistral_table,mistral_table,no
224,SITIO NOVO,4,13,6,1 197,7 006,6,6,12,6,67 800,555 000,178,179,mistral_table,mistral_table,no
225,SUCUPIRA DO NORTE,2,(B),(A),(X),(A),-,-,-,-,-,-,178,179,mistral_table,mistral_table,no
226,TASSO FRAGOSO,2,(A),(A),(X),(A),5,5,18,4,83 000,229 000,178,179,mistral_table,mistral_table,no
227,TIMBIRAS,3,8,1,398,1 559,4,4,12,6,21 640,57 040,178,179,mistral_table,mistral_table,no
228,TIMON,46,142,79,7 049,28 452,39,39,121,76,487 934,2 616 613,180,181,mistral_table,mistral_table,no
229,TUNTUM,5,15,5,1 770,6 290,24,24,67,40,368 780,5 888 420,180,181,mistral_table,mistral_table,no
230,TURIACU,25,74,30,5 067,21 764,46,46,148,80,660 700,3 215 300,180,181,mistral_table,mistral_table,no
231,TUTOIA,10,29,13,1 359,6 299,9,10,32,19,187 575,643 200,180,181,mistral_table,mistral_table,no
232,URBANO SANTOS,6,17,5,421,2 774,2,2,(A),(A),(X),(A),180,181,mistral_table,mistral_table,no
233,VARGEM GRANDE,9,27,10,1 542,5 699,54,54,178,76,1 435 300,4 841 520,180,181,mistral_table,mistral_table,no
234,VIANA,13,38,15,3 686,8 243,25,25,60,26,582 000,1 796 000,180,181,mistral_table,mistral_table,no
235,VITORIA DO MEARIM,14,54,37,2 340,10 799,32,33,119,84,618 509,1 434 725,180,181,mistral_table,mistral_table,no
236,VITORINO FREIRE,20,63,34,4 474,16 733,24,25,77,41,433 353,919 031,180,181,mistral_table,mistral_table,no
237,PIAUI,2 408,11 352,6 886,862 809,3 014 958,3 994,4 145,17 230,10 717,113 119 401,412 342 450,180,181,mistral_table,mistral_table,no
238,ALOJAMENTO E ALIMENTAÇÃO,1 329,3 873,1 481,197 081,1 153 575,2 382,2 447,7 035,3 167,33 543 306,188 379 042,180,181,mistral_table,mistral_table,no
239,ALOJAMENTO,207,1 033,535,45 027,287 629,203,211,1 061,638,4 997 955,25 654 809,180,181,mistral_table,mistral_table,no
240,ALIMENTAÇÃO,1 122,2 840,942,152 054,885 946,2 179,2 236,5 974,2 529,28 545 351,162 724 233,180,181,mistral_table,mistral_table,no
241,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",536,2 088,1 346,155 429,417 120,827,944,3 541,2 329,24 789 449,68 680 610,180,181,mistral_table,mistral_table,no
242,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",536,2 088,1 346,155 429,417 120,827,944,3 541,2 329,24 789 449,68 680 610,180,181,mistral_table,mistral_table,no
243,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",156,438,203,29 695,80 755,193,207,560,308,3 416 634,11 343 061,180,181,mistral_table,mistral_table,no
244,PESSOAIS,63,204,76,11 828,36 105,75,89,211,110,1 466 361,5 956 466,180,181,mistral_table,mistral_table,no
245,HIGIENE E DE ESTÉTICA PESSOAL,93,234,127,17 867,44 650,118,118,349,198,1 950 273,5 366 595,180,181,mistral_table,mistral_table,no
246,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",31,277,199,21 788,54 389,72,75,597,446,4 797 378,20 259 481,180,181,mistral_table,mistral_table,no
247,RADIODIFUSÃO E TELEVISÃO,5,130,96,9 013,18 497,17,17,284,206,2 268 400,12 205 281,180,181,mistral_table,mistral_table,no
248,DIVERSÕES,26,147,103,12 775,35 892,55,58,313,240,2 528 976,8 064 200,180,181,mistral_table,mistral_table,no
249,AUXILIARES DIVERSOS,334,4 582,3 618,450 472,1 222 502,398,449,5 428,4 435,46 137 338,121 681 750,180,181,mistral_table,mistral_table,no
250,AUX. DA AGROPECUARIA E REFLORESTAMENTO,19,739,542,169 445,423 975,9,15,899,580,15 473 376,26 678 420,180,181,mistral_table,mistral_table,no
251,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",81,285,117,35 044,237 818,95,102,343,189,3 853 004,16 114 549,180,181,mistral_table,mistral_table,no
252,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",13,13,8,1 928,8 889,3,4,9,4,46 745,174 084,180,181,mistral_table,mistral_table,no
253,AUXILIARES DOS TRANSPORTES,43,263,206,28 144,103 949,9,30,210,175,2 952 198,5 701 688,180,181,mistral_table,mistral_table,no
254,"AUX. CONSTRUÇÃO, OBRAS, GEOGESIA, ETC",11,116,82,14 992,56 382,14,17,270,218,3 509 651,20 709 369,180,181,mistral_table,mistral_table,no
255,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",14,966,863,39 207,124 345,15,19,658,1 600,6 569 534,18 230 271,180,181,mistral_table,mistral_table,no
256,AUX. PRESTADOS A EMPRESAS E PESSOAS,120,2 030,699,146 226,218 426,191,203,1 795,1 517,11 737 785,27 373 771,180,181,mistral_table,mistral_table,no
257,AUXILIARES DA SAÚDE,41,170,101,15 486,48 718,61,62,244,146,1 995 045,6 699 574,180,181,mistral_table,mistral_table,no
258,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",22,94,39,8 344,86 617,22,23,69,32,435 296,1 988 516,180,181,mistral_table,mistral_table,no
259,COMPRA E VENDA DE BENS IMÓVEIS,21,(E),(D),(X),(E),13,13,44,18,255 941,1 114 997,180,181,mistral_table,mistral_table,no
260,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",1,(B),(B),(X),(A),9,10,25,14,179 355,873 519,180,181,mistral_table,mistral_table,no
261,TERESINA,865,6 611,4 629,550 643,1 859 324,1 099,1 157,8 803,6 627,67 039 783,213 573 724,180,181,mistral_table,mistral_table,no
262,ALOJAMENTO E ALIMENTAÇÃO,349,1 324,674,75 757,448 254,415,432,1 770,1 046,10 165 511,53 506 049,180,181,mistral_table,mistral_table,no
263,ALOJAMENTO,40,337,219,16 996,100 288,43,45,425,336,2 494 187,12 120 088,180,181,mistral_table,mistral_table,no
264,ALIMENTAÇÃO,309,987,455,58 761,347 966,372,387,1 325,710,7 671 324,41 385 961,180,181,mistral_table,mistral_table,no
265,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",225,1 085,733,83 124,256 188,310,320,1 645,1 185,11 918 850,34 533 114,180,181,mistral_table,mistral_table,no
266,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",225,1 085,733,83 124,256 188,310,320,1 645,1 185,11 918 850,34 533 114,180,181,mistral_table,mistral_table,no
267,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",76,238,97,16 664,54 952,99,101,330,188,2 021 902,6 103 073,180,181,mistral_table,mistral_table,no
268,PESSOAIS,37,150,61,8 015,25 290,30,32,105,57,707 446,2 449 928,180,181,mistral_table,mistral_table,no
269,HIGIENE E DE ESTÉTICA PESSOAL,39,88,36,8 649,29 662,69,69,225,131,1 314 456,3 653 135,180,181,mistral_table,mistral_table,no
270,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",4,116,85,9 621,26 830,20,20,249,180,2 460 490,13 223 129,180,181,mistral_table,mistral_table,no
271,RADIODIFUSÃO E TELEVISÃO,2,(E),(E),(X),(D),4,4,162,107,1 552 362,10 487 436,180,181,mistral_table,mistral_table,no
272,DIVERSÕES,2,(D),(D),(X),(D),16,16,87,73,908 128,2 735 693,180,181,mistral_table,mistral_table,no
273,AUXILIARES DIVERSOS,193,3 775,3 016,358 019,990 030,235,263,4 768,4 001,40 135 980,104 542 181,180,181,mistral_table,mistral_table,no
274,AUX. DA AGROPECUARIA E REFLORESTAMENTO,5,634,469,161 538,388 414,5,7,834,531,14 654 759,23 780 404,180,181,mistral_table,mistral_table,no
275,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",71,263,110,32 095,225 058,7,94,329,185,3 739 752,15 831 014,180,181,mistral_table,mistral_table,no
276,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",4,10,7,1 898,8 799,3,4,9,4,46 745,174 084,180,181,mistral_table,mistral_table,no
277,AUXILIARES DOS TRANSPORTES,15,147,108,14 931,55 448,5,10,106,77,1 726 791,2 173 545,180,181,mistral_table,mistral_table,no
278,"AUX. CONSTRUÇÃO, OBRAS, GEOGESIA, ETC",11,59,30,4 162,23 272,11,14,259,212,3 446 618,20 418 854,180,181,mistral_table,mistral_table,no
279,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",11,953,836,36 901,123 295,11,6,1 601,1 562,6 383 142,17 645 601,180,181,mistral_table,mistral_table,no
280,AUX. PRESTADOS A EMPRESAS E PESSOAS,65,1 619,1 375,95 980,141 973,91,100,1 488,1 336,8 912 782,20 864 023,180,181,mistral_table,mistral_table,no
281,AUXILIARES DA SAÚDE,15,90,61,8 914,23 771,27,28,142,94,1 225 391,3 654 656,180,181,mistral_table,mistral_table,no
282,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",18,73,24,7 458,83 070,20,21,61,27,337 050,1 666 178,180,181,mistral_table,mistral_table,no
283,COMPRA E VENDA DE BENS IMÓVEIS,18,73,24,7 458,83 070,12,12,40,16,222 941,1 014 997,180,181,mistral_table,mistral_table,no
284,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",-,-,-,-,-,8,9,21,11,114 109,851 181,180,181,mistral_table,mistral_table,no
285,PARNAIBA,220,719,413,47 803,184 211,328,341,1 022,578,5 151 871,24 644 578,180,181,mistral_table,mistral_table,no
286,ALIMENTAÇÃO,88,224,82,12 957,69 899,157,162,440,206,2 051 257,13 173 723,180,181,mistral_table,mistral_table,no
287,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",69,211,137,13 806,37 695,105,108,319,200,1 767 630,5 439 854,180,181,mistral_table,mistral_table,no
288,AUXILIARES DOS TRANSPORTES,3,31,28,4 387,21 619,3,4,29,25,305 564,1 192 885,180,181,mistral_table,mistral_table,no
289,DEMAIS GÉNEROS,58,253,166,16 653,54 998,63,67,234,147,1 027 420,4 838 116,180,181,mistral_table,mistral_table,no
290,AGRICOLANDIA,-,-,-,-,-,1,1,(A),(A),(X),(A),180,181,mistral_table,mistral_table,no
291,AGUA BRANCA,12,42,14,1 702,6 967,22,22,65,30,352 818,1 507 162,180,181,mistral_table,mistral_table,no
292,ALTO LONGA,2,(B),(A),(X),(A),4,4,12,3,40 400,192 100,180,181,mistral_table,mistral_table,no
293,ALTOS,19,54,14,1 905,12 454,88,89,215,114,657 460,1 991 572,182,183,mistral_table,mistral_table,no
294,AMARANTE,6,22,13,2 098,4 600,21,21,100,63,834 873,2 075 178,182,183,mistral_table,mistral_table,no
295,ANGICAL DO PIAUI,6,10,3,427,2 259,6,6,17,9,32 200,166 800,182,183,mistral_table,mistral_table,no
296,ANÉSIO DE ABREU,8,14,1,637,3 921,38,39,97,38,277 360,1 253 280,182,183,mistral_table,mistral_table,no
297,ANTÔNIO ALMEIDA,-,-,-,-,-,3,3,5,1,52 400,199 280,182,183,mistral_table,mistral_table,no
298,AROAZES,-,-,-,-,-,2,2,(B),(A),(X),(B),182,183,mistral_table,mistral_table,no
299,ARRAIAL,-,-,-,-,-,4,4,6,2,30 200,166 600,182,183,mistral_table,mistral_table,no
300,AVELINO LOPES,6,15,4,1 172,6 053,9,11,28,13,172 600,769 200,182,183,mistral_table,mistral_table,no
301,BARRAS,16,43,18,2 631,9 245,38,43,167,89,902 433,4 908 798,182,183,mistral_table,mistral_table,no
302,BARREIRAS DO PIAUI,1,(A),(A),(X),(A),8,8,21,2,218 583,748 899,182,183,mistral_table,mistral_table,no
303,BARRO DURO,8,24,6,695,4 508,16,16,43,18,240 670,943 320,182,183,mistral_table,mistral_table,no
304,BATALHA,8,28,18,1 236,6 933,12,13,41,24,284 500,762 260,182,183,mistral_table,mistral_table,no
305,BENEDITINOS,2,(A),(A),(X),(A),9,10,23,11,243 152,994 250,182,183,mistral_table,mistral_table,no
306,BERTOLINIA,6,13,2,424,1 413,18,18,41,12,265 700,1 025 728,182,183,mistral_table,mistral_table,no
307,BOCAINA,-,-,-,-,-,6,8,29,14,205 100,705 530,182,183,mistral_table,mistral_table,no
308,BOM JESUS,23,100,69,11 723,38 263,26,30,98,61,704 236,2 256 176,182,183,mistral_table,mistral_table,no
309,BURITI DOS LOPES,3,89,86,8 059,11 664,18,18,51,14,144 874,1 997 946,182,183,mistral_table,mistral_table,no
310,CAMPINAS DO PIAUI,5,9,-,122,2 152,11,11,16,-,44 300,292 180,182,183,mistral_table,mistral_table,no
311,CAMPO MAIOR,71,199,87,13 187,53 393,114,115,330,160,1 946 968,9 435 452,182,183,mistral_table,mistral_table,no
312,CANTO DO BURITI,29,72,31,4 392,14 976,40,41,110,52,827 896,2 762 096,182,183,mistral_table,mistral_table,no
313,CAPITÃO DE CAMPOS,3,5,-,195,1 109,6,6,14,5,34 240,316 890,182,183,mistral_table,mistral_table,no
314,CARACOL,3,10,2,308,1 865,24,24,57,15,230 400,1 357 550,182,183,mistral_table,mistral_table,no
315,CASTELO DO PIAUI,3,4,-,344,2 845,17,18,37,15,197 940,1 422 500,182,183,mistral_table,mistral_table,no
316,COCAL,11,25,13,1 815,6 386,15,17,39,23,172 680,986 974,182,183,mistral_table,mistral_table,no
317,CONCEIÇÃO DO CANINDE,7,26,8,310,1 727,22,22,64,21,147 900,1 203 000,182,183,mistral_table,mistral_table,no
318,CORRENTE,35,103,45,7 363,30 714,57,64,203,92,1 363 003,4 713 848,182,183,mistral_table,mistral_table,no
319,CRISTALANDIA DO PIAUI,1,(A),(A),(X),(A),5,5,11,2,137 150,930 300,182,183,mistral_table,mistral_table,no
320,CRISTINO CASTRO,11,28,13,919,4 705,32,32,85,30,558 560,1 792 787,182,183,mistral_table,mistral_table,no
321,CURIMATA,7,22,8,895,2 418,22,24,56,24,272 410,1 202 940,182,183,mistral_table,mistral_table,no
322,DEMERVAL LOBÃO,5,19,6,1 069,3 618,5,7,23,13,159 602,720 800,182,183,mistral_table,mistral_table,no
323,DIRCEU ARCOVERDE,-,-,-,-,-,14,14,30,14,129 100,665 600,182,183,mistral_table,mistral_table,no
324,DOM EXPEDITO LOPES,2,(B),(A),(X),(A),16,16,52,24,149 800,579 820,182,183,mistral_table,mistral_table,no
325,DOMINGOS MOURÃO,-,-,-,-,-,2,2,(A),(A),(X),(A),182,183,mistral_table,mistral_table,no
326,ELESBÃO VELOSO,25,86,45,3 705,18 660,18,19,66,42,387 334,2 340 807,182,183,mistral_table,mistral_table,no
327,ELISEU MARTINS,6,15,7,806,5 715,6,6,25,9,100 550,740 000,182,183,mistral_table,mistral_table,no
328,ESPERANTINA,21,72,46,5 047,17 055,72,75,243,140,1 230 756,3 375 072,182,183,mistral_table,mistral_table,no
329,FLORES DO PIAUI,5,10,1,800,2 120,15,15,18,-,60 300,350 378,182,183,mistral_table,mistral_table,no
330,FLORIANO,164,601,328,43 528,146 803,196,199,678,400,4 708 179,17 854 532,182,183,mistral_table,mistral_table,no
331,FRANCINÓPOLIS,-,-,-,-,-,1,1,(A),(A),(X),(A),182,183,mistral_table,mistral_table,no
332,FRANCISCO AYRES,-,-,-,-,-,7,7,13,-,58 000,248 000,182,183,mistral_table,mistral_table,no
333,FRANCISCO SANTOS,3,5,1,197,769,14,14,41,17,158 432,548 340,182,183,mistral_table,mistral_table,no
334,FRONTEIRAS,3,47,43,8 504,11 400,35,35,92,38,496 500,1 715 500,182,183,mistral_table,mistral_table,no
335,GILBUÉS,6,17,4,698,4 747,16,16,56,25,374 950,1 223 180,182,183,mistral_table,mistral_table,no
336,QUADALUPE,8,27,11,2 554,6 041,9,10,42,22,224 350,1 412 220,182,183,mistral_table,mistral_table,no
337,HUGO NAPOLEÃO,-,-,-,-,-,2,3,6,-,35 000,113 000,182,183,mistral_table,mistral_table,no
338,INHUMA,16,53,35,2 280,7 148,8,8,31,16,125 079,642 074,182,183,mistral_table,mistral_table,no
339,IPIRANGA DO PIAUI,-,-,-,-,-,2,2,(A),(A),(X),(A),182,183,mistral_table,mistral_table,no
340,ISAIAS COELHO,3,9,-,240,1 050,7,7,14,-,32 800,160 265,184,185,mistral_table,mistral_table,no
341,ITAINÓPOLIS,2,(B),(A),(X),(A),6,6,18,7,51 430,209 400,184,185,mistral_table,mistral_table,no
342,ITAUERIA,18,33,6,1 206,5 962,21,21,45,17,192 800,890 500,184,185,mistral_table,mistral_table,no
343,JAICOS,20,46,9,3 310,9 402,22,22,62,25,356 660,1 527 225,184,185,mistral_table,mistral_table,no
344,JERUMENHA,10,26,11,2 259,4 422,48,48,111,40,301 640,1 139 106,184,185,mistral_table,mistral_table,no
345,JOAQUIM PIRES,1,(A),(A)*,(X),(A),9,9,20,8,40 840,153 760,184,185,mistral_table,mistral_table,no
346,JOSÉ DE FREITAS,14,38,17,3 267,20 516,20,21,51,22,462 130,1 931 432,184,185,mistral_table,mistral_table,no
347,LANDRI SALES,3,14,4,279,2 057,11,11,23,5,100 000,743 500,184,185,mistral_table,mistral_table,no
348,LUIS CORREIA,16,58,5,970,12 383,31,32,102,52,244 469,2 035 182,184,185,mistral_table,mistral_table,no
349,LUZILANDIA,29,70,35,3 888,12 779,53,56,133,61,778 133,3 176 291,184,185,mistral_table,mistral_table,no
350,MANOEL EMÍDIO,-,-,-,-,-,10,10,18,6,76 800,630 100,184,185,mistral_table,mistral_table,no
351,MARCOS PARENTE,4,10,2,292,1 188,9,10,21,4,88 200,364 450,184,185,mistral_table,mistral_table,no
352,MATIAS OLIMPIO,3,8,5,505,2 864,12,14,38,21,187 560,780 500,184,185,mistral_table,mistral_table,no
353,MIGUEL ALVES,11,28,16,1 536,4 181,16,17,36,15,296 840,1 204 015,184,185,mistral_table,mistral_table,no
354,MONSENHOR GIL,6,15,5,863,2 116,13,13,34,17,55 860,279 820,184,185,mistral_table,mistral_table,no
355,MONSENHOR HIPOLITO,3,7,2,131,507,21,21,47,24,326 400,1 063 000,184,185,mistral_table,mistral_table,no
356,MONTE ALEGRE DO PIAUÍ,5,13,2,701,1 890,6,6,19,5,21 800,180 300,184,185,mistral_table,mistral_table,no
357,NAZARE DO PIAUÍ,11,25,1,738,3 389,14,14,26,4,143 100,463 600,184,185,mistral_table,mistral_table,no
358,NOSSA SENHORA DOS REMEDIOS,4,10,3,348,3 068,2,3,6,4,20 970,64 780,184,185,mistral_table,mistral_table,no
359,NOVO ORIENTE DO PIAUÍ,-,-,-,-,-,2,2,(A),(A),(X),(A),184,185,mistral_table,mistral_table,no
360,OEIRAS,55,145,58,8 947,34 309,74,77,237,118,2 033 686,7 896 814,184,185,mistral_table,mistral_table,no
361,PADRE MARCOS,6,17,9,815,1 396,17,17,43,19,177 931,499 550,184,185,mistral_table,mistral_table,no
362,PAES LANDIM,7,13,-,488,2 214,10,10,21,4,38 840,899 120,184,185,mistral_table,mistral_table,no
363,PALMEIRA DO PIAUÍ,1,(A),(A),(X),(A),3,3,3,-,44 000,288 480,184,185,mistral_table,mistral_table,no
364,PALMEIRAIS,2,(A),(A),(X),(A),5,5,6,1,50 000,295 900,184,185,mistral_table,mistral_table,no
365,PARNAGUA,6,6,1,313,1 309,17,18,30,4,107 600,722 242,184,185,mistral_table,mistral_table,no
366,PAULISTANA,38,98,26,3 782,24 627,53,53,133,49,640 275,3 675 668,184,185,mistral_table,mistral_table,no
367,PEDRO II,21,54,31,6 141,19 385,19,20,58,21,363 300,1 327 000,184,185,mistral_table,mistral_table,no
368,PICOS,100,385,190,24 798,105 034,189,197,677,379,4 280 926,17 088 087,184,185,mistral_table,mistral_table,no
369,PIMENTEIRAS,2,(A),(A),(X),(A),2,2,(A),(A),(X),(B),184,185,mistral_table,mistral_table,no
370,PIO IX,10,30,15,849,2 979,99,99,244,126,527 674,3 500 700,184,185,mistral_table,mistral_table,no
371,PIRACURUCA,11,25,9,1 664,6 620,50,50,129,74,628 680,3 990 043,184,185,mistral_table,mistral_table,no
372,PIRIPIRI,80,251,127,22 598,68 395,82,89,262,151,1 362 025,6 670 395,184,185,mistral_table,mistral_table,no
373,PORTO,2,(A),(A),(X),(A),5,5,8,--,49 500,256 760,184,185,mistral_table,mistral_table,no
374,PRATA DO PIAUÍ,3,4,1,600,1 140,5,5,12,3,58 400,280 300,184,185,mistral_table,mistral_table,no
